id	name	altname	ec	kegg	pwy	enzymatic	gibbs	direction
|SPONTPRO-RXN|				R03314	PWY-7770,PWY-6922,PWY-3341,CITRULBIO-PWY,PROSYN-PWY,PROUT-PWY,PWY-6853,PYRROLINECARBDEHYDROG-RXN,PWY-6344,ARG-PRO-PWY,PWY-4981	False	14.681124	=
|RXN-12119|			EC-2.4.1.274	R03354	PWY-7841,PWY-7839,PWY-7838,PWY-7836	True	-95.8136	>
|RXN-15849|					PWY-6422,RXN-7563	True		>
|RXN-9527|	3-oxo-decanoyl-[acyl-carrier protein] synthase	3-oxo-decanoyl-[acyl-carrier protein] synthase	EC-2.3.1.179,EC-2.3.1.41		PWY-5971	True	-6.862915	>
|RXN-9867|			EC-5.5.1.7		PWY-6193,PWY-6089	True	0.83174896	=
|RXN-8558|			EC-4.2.3			True	-59.73999	>
|RXN-12123|		UDP-glucose:sterol 3-<em>O</em>-&beta;-<small>D</small>-glucosyltransferase	EC-2.4.1.173			True	6.897537	>
|RXN-4881|			EC-4.2.3.28	R09119	PWY-2981	True	-35.48999	>
|RXN-17502|			EC-2.4.1.340			True	-66.098816	=
|RXN-12124|		17&beta;-hydroxysteroid:NADP<small><sup>+</sup></small> 17-oxidoreductase	EC-1.3.99.5		PWY-6943	True		>
|RXN-15850|					PWY-6422,RXN-7563	False	21.807003	>
|RXN-12125|		UDP-glucose:sterol 3-<em>O</em>-&beta;-<small>D</small>-glucosyltransferase	EC-2.4.1.173			True	6.8975983	>
|SQUALENE-MONOOXYGENASE-RXN|			EC-1.14.14.17	R02874	PWY-5670,PWY-6098	True	-87.92468	>
|RXN-12126|		UDP-glucose:sterol 3-<em>O</em>-&beta;-<small>D</small>-glucosyltransferase	EC-2.4.1.173			True	6.8975677	>
|RXN-15851|			EC-1.1.3.47			False	-112.78836	>
|RXN-9550|			EC-3.1.2.14	R08162	PWY-6282,PWY-5366	True	281.21423	>
|RXN-9868|			EC-3.1.1.45	R06838	PWY-6089	True	16.73877	>
|RXN-8559|			EC-4.2.3			True	-55.169983	>
|3.4.13.22-RXN|			EC-3.4.13.22	R07651	PWY-6455,PWY-6454	True	-0.46299744	>
|RXN-12127|		UDP-glucose:sterol 3-<em>O</em>-&beta;-<small>D</small>-glucosyltransferase	EC-2.4.1.173			True	6.8975677	>
|RXN-4882|			EC-4.2.3.33	R09115	PWY-2981	True	-55.179993	>
|RXN-17503|			EC-1.14.13.M20			True	-85.00879	?
|RXN-12128|		UDP-glucose:sterol 3-<em>O</em>-&beta;-<small>D</small>-glucosyltransferase	EC-2.4.1.173			True	6.897537	>
|RXN-15852|					PWY-6995,RXN-15851	False	10.716995	>
|RXN-16299|			EC-1.14.13		PWY-7626	False		>
|RXN-12129|			EC-1.7.5.2	R09445	PWY-6748	True	13.755241	>
|SS-BUTANEDIOL-DEHYDROGENASE-RXN|			EC-1.1.1.76	R02344	PWY-6388,PWY-6390	True	-4.5082397	=
|RXN-12131|					PWY-6707	True	-7.2164917	>
|RXN-15853|					PWY-6995,RXN-15851	False	10.717003	>
|RXN-9633|	3-oxo-stearoyl-[acyl-carrier protein] reductase	3-oxo-stearoyl-[acyl-carrier protein] reductase	EC-2.3.1.86,EC-1.1.1.100		PWY-5989,PWY3O-355	True	14.785767	<
|RXN-9869|					PWY-6107	True	-14.709999	>
|RXN-8560|			EC-4.2.3			True	-37.099976	>
|RXN-12132|					PWY-6707	False	-0.07	>
|RXN-4883|			EC-4.2.3.35	R09117	PWY-2981	True	-11.0599785	>
|RXN-17504|			EC-1.14.14.20			True	-116.43935	>
|RXN-12134|			EC-3.3.2.10		PWY-6710	True	-3.6329803	>
|RXN-15854|					PWY-6997	False	10.716991	>
|RXN-9648|			EC-2.3.1.86,EC-2.3.1.85,EC-2.3.1.41		PWY-5994	True	-15.261658	>
|RXN-12135|			EC-1.14.13		PWY-6710	False	-84.87048	>
|RXN-12136|			EC-1.14.13		PWY-6710	True	-84.95047	>
|RXN-15855|			EC-1.2.1			True	-18.695343	>
|RXN-16467|			EC-1.14.19.40		PWY-7641	True	-57.23999	>
|RXN-9870|			EC-1.13.11.M6	R04258	PWY-6087,PWY-6107	True	-97.51236	>
|RXN-8561|			EC-4.2.3.60	R09624	PWY-5733	True	-16.609985	>
|RXN-12137|			EC-1.14.13		PWY-6710	True	-84.950485	>
|RXN-4884|			EC-4.2.3.29	R09120	PWY-2981	True	-11.0599785	>
|RXN-17505|			EC-3.2.1.197			False	-3.112976	?
|RXN-12138|			EC-1.14.13		PWY-6710	True	-84.950485	>
|RXN-15864|					RXN-15866	False	-14.358246	>
|1.2.7.4-RXN|			EC-1.2.7.4	R07157	PWY-7784,PWY-6780,RXN-12907,PWY-5372,METH-ACETATE-PWY,CODH-PWY,CDHMSARC-RXN	True	-20.58477	=
|RXN-12139|			EC-1.14.13		PWY-6710	True	-84.95047	>
|RXN-12140|			EC-3.3.2.10		PWY-6710	True	-3.6330032	>
|RXN-15865|					RXN-15866	False	-40.03238	>
|RXN-9678|					PWY-6003	True	973.5753	>
|RXN-9871|	3-chlorobenzoate 1,2-dioxygenase	3-chlorobenzoate 1,2-dioxygenase,3-chlorobenzoic hydroxylase	EC-1.14.12		PWY-6088	True	-68.68176	>
|RXN-8562|			EC-4.2.3.75	R07648	PWY-5733	True	-16.709991	>
|RXN-12141|			EC-3.3.2.10		PWY-6710	True	-3.6330032	>
|RXN-4941|			EC-2.7.1		PWY-6369	True	-5.7788086	>
|RXN-17506|			EC-3.2.1.197			True	-3.113037	?
|RXN-12142|			EC-3.3.2.10		PWY-6710	True	-3.6330032	>
|RXN-15878|			EC-1.17.7.3		NONMEVIPP-PWY	True	238.14935	<
|RXN-16615|			EC-2.3.1.179,EC-2.3.1.41		PWY-7664	True	-6.862915	>
|RXN-12143|			EC-1.14.13		PWY-6710	True	-84.95044	>
|STEROID-9-ALPHA-MONOOXYGENASE-RXN|			EC-1.14.99.24	R04392		False		>
|RXN-12144|			EC-2.4.2.48		PWY-7923,PWY-6711	True	0.0	>
|RXN-15881|			EC-2.8.1.7		PWY-7250	True	-1.0300026	>
|RXN-9872|	3-chlorobenzoate 1,2-dioxygenase	3-chlorobenzoate 1,2-dioxygenase,3-chlorobenzoic hydroxylase,3-chlorobenzoate hydroxylase	EC-1.14.12		PWY-6088	True	-68.68176	>
|RXN-8563|			EC-4.2.3.121	R09974		True	-60.98001	>
|RXN-12145|			EC-2.6.1.97		PWY-6711	True	-41.45331	=
|RXN-4961|			EC-4.2.1.129	R07323	PWY-7072,PWY-6098	True	-126.743	>
|RXN-17507|					RXN-17509	False	-118.95529	>
|3.4.15.6-RXN|			EC-3.4.15.6		PWY-7052	True		>
|RXN-12148|			EC-1.1.1.313	R02600	PWY-6718	True	-4.296509	<
|RXN-15886|			EC-1.14.19		PWY-7561	True	-77.124695	>
|RXN-16632|			EC-1.3.1.9		PWY-7663	True	28.823975	<
|RXN-12149|	L-rhamnose pyranase	L-rhamnose pyranase			PWY-6713,PWY-6714	False	0.23999786	=
|STEROID-DELTA-ISOMERASE-RXN|			EC-5.3.3.1	R02644		True	-1.5499992	?
|RXN-12150|			EC-2.4.2		PWY-6720	True	-0.7347412	<
|RXN-15887|			EC-1.14.13		PWY-7561	True	-65.46585	>
|RXN-9873|	3-Chloro-3,5-cyclohexadiene-l,2-diol-1-carboxylate dehydrogenase	3-Chloro-3,5-cyclohexadiene-l,2-diol-1-carboxylate dehydrogenase	EC-1.3.1		PWY-6088	True	-13.284119	>
|RXN-8564|			EC-4.2.3.122			True	-44.04001	>
|RXN-12151|			EC-1.7.1		PWY-6720	True	-0.28656006	<
|RXN-4981|			EC-2.1.1.153	R06824	PWY-6015	True	-2.905861	>
|RXN-17508|					RXN-17509	False	-119.57936	>
|RXN-12152|			EC-6.3.4		PWY-6720	True	-103.56067	>
|RXN-15889|			EC-2.7.8.7		ENTBACSYN-PWY	True	-220.07654	>
|RXN0-2144|			EC-4.2.1.59		PWY-7858,PWY0-862	True	19.435244	>
|RXN-12153|			EC-4.3.2		PWY-6720	True	9.836456	>
|STEROID-LACTONASE-RXN|			EC-3.1.1.37	R03641		False	3.1128693	>
|RXN-12154|			EC-3.1.3		PWY-6720	True	7.2170105	>
|RXN-15892|					RXN-18853,PWY-7562	False	-28.96643	>
|RXN-16715|			EC-2.3.1		PWY-7671	True	-12.252441	>
|RXN-9874|	5-Chloro-3,5-cyclohexadiene-l,2-diol-1-carboxylate dehydrogenase	5-Chloro-3,5-cyclohexadiene-l,2-diol-1-carboxylate dehydrogenase	EC-1.3.1		PWY-6088	True	-13.284119	>
|RXN-8565|			EC-4.2.3.107		PWY-6451,PWY-5423	True	-48.039963	>
|RXN-12155|	behenate &omega;-hydroxylase	behenate &omega;-hydroxylase	EC-1.14.13		PWY-1121	True	-83.06055	>
|RXN-5|					PWY-1	False	-37.97318	>
|RXN-17509|			EC-1.14.14.33			False	-238.5346	?
|3.4.17.14-RXN|			EC-3.4.17.14		PWY-6470	True	-0.4630127	>
|RXN-12156|			EC-1.1.1		PWY-1121	False	-4.2963867	>
|RXN-15893|			EC-5.5.1.25		PWY-7562	True	1.2799988	>
|2.4.1.145-RXN|			EC-2.4.1.145		PWY-7426	True	-126.62732	>
|RXN-12157|			EC-1.2.1		PWY-1121	False	-22.440063	>
|STEROID-SULFOTRANSFERASE-RXN|			EC-2.8.2.15	R03946		False	8.1458435	?
|RXN-12158|			EC-1.1.1.378		PWY-6713,PWY-6714	True	-20.539307	>
|RXN-15901|			EC-5.4.1.4		PWY-6486	True	0.2400055	>
|RXN-9875|			EC-1.14.12.M3		PWY-6099	True	-95.22177	>
|RXN-8566|			EC-4.2.3.76		PWY-5425	True	-66.599976	>
|RXN-12159|			EC-4.2.1		PWY-6721	True	4.976988	>
|RXN-5001|			EC-2.4.1.236	R07337		False	6.8976135	?
|RXN-17510|			EC-1.2.3.15			False	-42.297123	>
|RXN-12160|	2-polyprenyl-6-hydroxyphenyl methylase	2-polyprenyl-6-hydroxyphenyl methylase	EC-2.1.1.222	R08769		True	-24.90226	>
|RXN-15902|	galactarolactone cycloisomerase	galactarolactone cycloisomerase	EC-5.5.1.27		PWY-6486	True	-15.138214	>
|RXN-12161|			EC-6.2.1		PWY-6722	True	-1.2216797	>
|STEROL-ESTERASE-RXN|			EC-3.1.1.13	R02115		True	-13.038246	>
|RXN-12162|					PWY-6722	True		>
|RXN-15903|						False	-6.971237	?
|RXN-9876|					PWY-6099	False	15.881763	>
|RXN-8567|				R08831	PWY-5426	False	-20.507004	>
|RXN-12165|			EC-1.2.1		PWY-6713	True	-20.373657	>
|RXN-5002|			EC-2.4.1.236	R06820	PWY-5094	True	6.897644	>
|RXN-17511|			EC-1.2.3.15			False	-43.04712	>
|RXN-12167|			EC-3.1.1.88	R09724		True	-2.767105	>
|RXN-15905|					PWY-6501	False	0.2400055	>
|RXN1G-1015|	cis,cis-delta13,31-3-oxo-C50:2-[acyl-carrier protein] synthase	cis,cis-delta13,31-3-oxo-C50:2-[acyl-carrier protein] synthase	EC-2.3.1.M2		PWYG-321	True	-6.862854	>
|RXN-12168|	succinyl-CoA:mesaconate CoA-transferase	succinyl-CoA:mesaconate CoA-transferase			PWY-6728	True	-2.040039	>
|STEROL-GLUCOSYLTRANSFERASE-RXN|			EC-2.4.1.173	R02113		True	-95.8136	>
|RXN-12171|			EC-2.4.1.1		PWY-6737,PWY-6731	True	-66.098755	>
|RXN-15906|						False	-6.971237	?
|RXN-9877|			EC-1.14.12.M3	R06831	PWY-6091	True	-90.97177	>
|RXN-8571|			EC-4.2.3			True	-66.47299	>
|RXN-12172|			EC-3.2.1.171		PWY-6769	True	309.34302	>
|RXN-5004|			EC-2.4.1.236	R06829	PWY-6239	True	6.897583	>
|RXN-17512|			EC-1.14.13.225			False	-88.40051	?
|RXN-12173|			EC-4.2.2.23		PWY-6771,PWY-6769	True	339.96097	>
|RXN-15907|			EC-5.5.1.27		PWY-6501	True	-15.138214	>
|3.1.2.14-RXN|			EC-3.1.2.14	R02814	PWY-5147	False	322.2987	>
|RXN-12174|			EC-3.2.1.172		PWY-6771	True	-3.113037	>
|STEROL-O-ACYLTRANSFERASE-RXN|			EC-2.3.1.26	R01461		True	-147.40576	?
|RXN-12175|			EC-3.2.1.173		PWY-6769	True	-53.46515	>
|RXN-15908|			EC-3.2.1		PWY-842	False		>
|RXN-11197|	falcipain	falcipain			PWY-6423	True		>
|RXN-9878|			EC-1.14.12.M3		PWY-6090	True	-80.73178	>
|RXN-8572|			EC-4.2.3.80		PWY-5425	True	-72.109985	>
|RXN-12176|			EC-3.2.1.174		PWY-6769	True	-102.413864	>
|RXN-5021|			EC-2.4.1.81	R03574	PWY-6010	True	8.351685	>
|RXN-17513|			EC-1.14.13.225			False	-88.40051	?
|RXN-12177|			EC-3.2.1.180	R10867	PWY-6572	True	-2.488922	>
|RXN-15909|			EC-3.2.1.2		PWY-842	False	243.80939	>
|RXN1G-1527|	3-oxo-C85-cis-methoxy-mycolate reductase	3-oxo-C85-cis-methoxy-mycolate reductase	EC-1.1		PWYG-321	True		<
|RXN-12178|			EC-3.2.1.179		PWY-6572,PWY-7646	True	-3.1130219	>
|STERYL-BETA-GLUCOSIDASE-RXN|			EC-3.2.1.104	R01460		True	-3.1130066	>
|RXN-12181|			EC-2.4.1.19		PWY-6731,PWY-6735	True		>
|RXN-15910|			EC-3.2.1.20	R00028	PWY-842	True	-3.112976	>
|RXN-16960|			EC-6.3.2		PWY-7702	True	245.47333	>
|RXN-9879|			EC-1.3.1.M11		PWY-6090	True	-1.4682312	>
|RXN-8573|			EC-4.2.3			True	-57.78	>
|RXN-12182|			EC-1.1.1			True	14.785706	?
|RXN-5041|			EC-1.3.1			True	-12.278259	>
|RXN-17514|			EC-4.2.1.168			False	-5.838257	?
|RXN-12183|						True	278.32788	?
|RXN-15911|			EC-2.1.2		PWY-7564	True	-1.4930115	>
|RXN-12184|		butanoate:CoA ligase (AMP-forming)	EC-6.2.1.3		PWY-6733	True	-12.711731	>
|STERYL-SULFATASE-RXN|			EC-3.1.6.2	R03404		False	-51.991257	>
|RXN-12185|		butanoate:CoA ligase (AMP-forming)	EC-6.2.1			True	-332.73645	>
|RXN-15912|			EC-3.2.2		PWY-7564	True	-0.7329712	>
|RXN-11479|			EC-2.3.1.179,EC-2.3.1.41		PWY-6519	True	-6.862915	>
|RXN-9880|			EC-1.3.1.M11	R06832	PWY-6091	True	7.557678	>
|RXN-8574|			EC-4.2.3.46	R08696	PWY-5725	True	-3.6399841	>
|RXN-12186|			EC-1.14.13.206		PWY-6733	True	-84.87045	>
|RXN-5062|				R06818		False	8.351746	?
|RXN-17515|			EC-2.4.1.341			True	6.897644	>
|RXN-12188|			EC-3.2.1		PWY-6735	True	307.26285	>
|RXN-15913|			EC-2.1.1		PWY-7564	True	17.779999	>
|RXN1G-210|	trans-delta2-cis-delta11-C30:2[acyl-carrier protein] reductase	trans-delta2-cis-delta11-C30:2[acyl-carrier protein] reductase	EC-1.3.1.M4		PWYG-321	True	28.824097	<
|RXN-12189|			EC-2.1.1		PWY-6736	True	-16.395905	>
|STIPITATONATE-DECARBOXYLASE-RXN|			EC-4.1.1.60	R03739	PWY-7687	True	-29.93126	>
|RXN-12190|	&alpha;-amylase	&alpha;-amylase	EC-3.2.1		PWY-6737	True		>
|RXN-15914|			EC-2.7.6		PWY-7564	True	-15.345917	>
|RXN-17026|					PWY-7710	True	-7.6293945e-06	>
|RXN-9881|			EC-1.14.12.M3			True	-91.651794	>
|RXN-8575|			EC-4.2.3	R08395		False	-48.039963	>
|RXN-12193|	4-&alpha;-glucosyltransferase	4-&alpha;-glucosyltransferase	EC-2.4.1.25		PWY-6737	True	-55.76886	=
|RXN-5063|		<small>L</small>-valine,NADPH:oxygen oxidoreductase (<em>N</em>-hydroxylating),CYP79D1,CYP79D2		R10031	PWY-3022,1.14.13.118-RXN	False	-81.22887	>
|RXN-17516|			EC-2.4.1.341			True	6.897766	>
|RXN-12195|		unspecific diphosphate phosphohydrolase	EC-3.6.1.15	R00569	RXN-12200,PWY-7210,PWY-7198,PWY-7184,PWY-6545	True	-102.58887	>
|RXN-15916|			EC-3.1.1		PWY-6429	False	325.9087	>
|RXN-12196|		unspecific diphosphate phosphohydrolase	EC-3.6.1.15	R00159	RXN-12199	True	-102.58887	>
|STIZOLOBINATE-SYNTHASE-RXN|			EC-1.13.11.30	R02076	PWY-6955	True	-72.63414	>
|RXN-12197|		nucleoside-diphosphate phosphohydrolase	EC-3.6.1.6	R00155	RXN-12199	True	-6.8129883	>
|RXN-15919|			EC-1.14.19		PWY-7565	True	-77.1246	>
|RXN1G-279|			EC-4.2.1.M1		PWYG-321	True	22.705244	>
|RXN-9882|			EC-1.3.1.M11			True	7.557678	>
|RXN-8576|			EC-4.2.3.116	R09971	PWY-3041	False	-39.339996	>
|RXN-12198|		nucleoside-diphosphate phosphohydrolase	EC-3.6.1.6	R00514	RXN-12200	True	-6.8129883	>
|RXN-5064|	<i>N</i>-hydroxy-L-valine <em>N</em>-monooxygenase	<i>N</i>-hydroxy-L-valine <em>N</em>-monooxygenase,<small>L</small>-valine,NADPH:oxygen oxidoreductase (<em>N</em>-hydroxylating),CYP79D1,CYP79D2		R10032	PWY-3022,1.14.13.118-RXN	False	-97.55477	>
|RXN-17517|			EC-1.3.3.15		PWY-7766	True	-148.75998	>
|RXN-12199|		ATP diphosphohydrolase (phosphate-forming)	EC-3.6.1.5		PWY-7185,PWY-7177	True	-109.401794	>
|RXN-15920|			EC-1.1.1.380		PWY-7566	True	-4.5082397	>
|RXN-17159|			EC-6.3.2		PWY-7735	True	-141.26282	>
|RXN-12200|		ATP diphosphohydrolase (phosphate-forming)	EC-3.6.1.5		PWY-7185,PWY-7177	True	-109.40192	>
|STREPTOMYCIN-3-ADENYLYLTRANSFERASE-RXN|			EC-2.7.7.47	R02226		False	-66.83423	?
|RXN-12201|			EC-2.7.9.4			True	279.10236	?
|RXN-15921|						False	-6.7312317	>
|CITRYLY-RXN|			EC-4.1.3.34		PWY-6038,CITLY-RXN	True	30.547485	>
|RXN-9884|			EC-1.13.11.M6		PWY-6093	True	-96.63237	>
|RXN-8577|			EC-4.2.3			False	-48.039963	>
|RXN-12202|			EC-2.7.9.5			True		?
|RXN-5065|	<i>N,N</i>-dihydroxy-L-valine carboxy-lyase	<i>N,N</i>-dihydroxy-L-valine carboxy-lyase,<small>L</small>-valine,NADPH:oxygen oxidoreductase (<em>N</em>-hydroxylating),CYP79D1,CYP79D2		R10033	PWY-3022,1.14.13.118-RXN	False	-6.4728584	>
|RXN-17518|			EC-4.99.1.9		PWY-7766	True	58.43412	>
|RXN-12203|			EC-2.7.9.4		PWY-6724	True		>
|RXN-15922|	preaspyridone A hydroxylase	preaspyridone A hydroxylase	EC-1.14.13		PWY-7565	True	-75.84766	>
|RXN1G-309|			EC-4.2.1.M1		PWYG-321	True	22.705246	>
|RXN-12204|			EC-2.7.9.5		PWY-6724	True		>
|STREPTOMYCIN-3-KINASE-RXN|			EC-2.7.1.87	R02227		False	-11.071075	?
|RXN-12205|					PWYQT-4476	False	-63.283173	>
|RXN-15924|			EC-1.1.1		PWY-7568	True	-11.516541	>
|RXN-17222|			EC-2.3.1.M4		PWY-7741	True	-159.26074	>
|RXN-9885|			EC-1.3.1.32		PWY-6093,PWY-6094	True	-5.109314	<
|RXN-8578|			EC-1.14.13.dw	R05443	PWY-5428	True	-87.98877	>
|RXN-12206|					PWYQT-4476	False	-23.712246	>
|RXN-5066|					PWY-3022,RXN-18099	False	0.0	>
|RXN-17519|			EC-1.3.99		PWY-7766	True		>
|RXN-12208|					PWY-6738	False	0.0	>
|RXN-15925|						False	0.23999786	>
|RXN-12209|		<em>S</em>-adenosyl-<small>L</small>-methionine:1<small>D</small>-<em>myo</em>-inositol 4-methyltransferase	EC-2.1.1		PWY-6739	False	-4.3599854	>
|STREPTOMYCIN-6-KINASE-RXN|			EC-2.7.1.72	R02225	PWY-5940	True	-11.071075	>
|RXN-12210|						True	-79.870544	>
|RXN-15927|			EC-2.4.1		PWY-7569,PWY-7570	True	5.765869	>
|RXN1G-3660|	cis-delta21-39-hydroxy-40-methyl-C59:1-[acp] synthase	cis-delta21-39-hydroxy-40-methyl-C59:1-[acp] synthase	EC-2.1.1		PWYG-321	True	-39.742256	>
|RXN-9886|			EC-5.5.1.7		PWY-6093	True	4.2217712	=
|RXN-8579|			EC-1.14.13.dw	R05288	PWY-5429	True	-87.98877	>
|RXN-12213|						True	-95.207	>
|RXN-5081|					PWY-3022,RXN-18099	False	-18.487001	>
|RXN-12217|			EC-3.1.3			True		>
|RXN-15928|			EC-1.1		PWY-7569,PWY-7570	True		>
|RXN-17362|			EC-3.4.23.36		PWY-7884	True		>
|RXN-12218|			EC-3.1.3			True		>
|STREPTOMYCIN-6-PHOSPHATASE-RXN|			EC-3.1.3.39	R02228	PWY-5940	True	3.4722137	>
|RXN-12219|			EC-1.14.18.3		PWY-6742	True	-67.874756	>
|RXN-15929|			EC-2.6.1		PWY-7569,PWY-7570	True	43.848602	>
|RXN-9887|			EC-3.1.1.45		PWY-6093	True	14.47876	>
|RXN-8580|			EC-1.1.1.90	R05347	PWY-5428	True	-4.598221	>
|RXN-12220|	levan hydrolase	levan hydrolase	EC-3.2.1		PWY-862	True		>
|RXN-5082|					PWY-3022,RXN-18099	False	-85.014755	>
|RXN-12221|						True	-41.084473	?
|RXN-15930|					PWY-7569,PWY-7570	True	69.697754	>
|RXN-12971|			EC-1.3.1.93		PWY-7592,PWY-5353	False	-8.281738	>
|RXN-12222|			EC-1.14.13.130	R09586		True	-87.55875	>
|STRICTOSIDINE-BETA-GLUCOSIDASE-RXN|			EC-3.2.1.105	R03820	PWY-5292,PWY-5301	True	-3.1130142	>
|RXN-12223|			EC-1.14.99.44	R09671	PWY-6767	True		>
|RXN-15931|			EC-6.3.2		PWY-7569	True	-7.135895	>
|RXN1G-420|			EC-4.2.1.M1		PWYG-321	True	22.705244	>
|RXN-9888|			EC-1.13.11.M6	R06833	PWY-6094	True	-94.29825	>
|RXN-8581|			EC-1.1.1.90	R05282	PWY-5429	True	-4.598221	>
|RXN-12225|			EC-1.2.99.d		PWY-6767	True		>
|RXN-5101|			EC-4.2.3.111	R06421		False	-35.642975	>
|RXN-17522|					PWY-7843	True		>
|RXN-12226|			EC-1.14.99.45			True		>
|RXN-15932|			EC-3.4.13		PWY-7569	False	0.20700073	>
|RXN-17760|			EC-2.1.1.258		PWY-7784	False	37.2034	<
|RXN-12227|			EC-2.1.1.208			True	-24.902222	>
|STRICTOSIDINE-SYNTHASE-RXN|			EC-4.3.3.2	R03738	PWY-5290,PWY-6326	True	-10.416977	>
|RXN-12228|			EC-2.1.1.209			True	-27.282257	>
|RXN-15933|			EC-2.1.1		PWY-7569	True	-33.160034	>
|MALONYL-COA-ACP-TRANSACYL-RXN|			EC-2.3.1.86,EC-2.3.1.85,EC-2.3.1.39	R01626	PWY-4381,PWY-7388,PWY-6799	True	-8.398743	>
|RXN-9889|			EC-5.5.1	R06834	PWY-6094	True	-15.581772	>
|RXN-8582|			EC-1.2.1.28		PWY-5429	True	-18.695343	>
|RXN-12229|			EC-2.4.1.275	R05977	PWY-7841	True	-95.81348	>
|RXN-5103|			EC-4.2.3		PWY-3041	True	-27.159958	>
|RXN-17523|			EC-1.14.15.20		PWY-7845,PWY-5915,PWY-7579,PWY-7580,PWY-5917,PWY-7578,PWY-7170	True	-312.4498	>
|RXN-1223|			EC-3.13.1.1	R05775	PWYQT-4427	True	-22.093018	<
|RXN-15934|			EC-6.3.2		PWY-7569	True	-7.8058777	>
|RXN-13041|			EC-1.14.15.1		PWY-6989	True		>
|RXN-12231|			EC-2.7.7		PWY-6749	True	-103.30347	>
|STROMBINE-DEHYDROGENASE-RXN|			EC-1.5.1.22	R00368	PWY-7351	True	-0.14123535	<
|RXN-12232|			EC-2.3.1		PWY-6749	True	-6.538391	>
|RXN-15935|			EC-3.4.13		PWY-7570	True	0.20700073	>
|RXN1G-517|			EC-4.2.1.59		PWYG-321	True	22.705244	>
|RXN-9890|			EC-3.1.1.45	R06835	PWY-6094	True	15.358749	>
|RXN-8583|			EC-1.2.1.28		PWY-5428	True	-18.695343	>
|RXN-12233|			EC-4.2.1		PWY-6749	True	-13.896973	>
|RXN-5105|			EC-4.2.3			True	-44.09996	>
|RXN-17524|			EC-1.3.1.44		PWY-7767	False	8.281738	<
|RXN-12234|	GDP-4-amino-4,6-dideoxy-&alpha;-D-<i>N</i>-acetylglucosamine aminotransferase	GDP-4-amino-4,6-dideoxy-&alpha;-D-<i>N</i>-acetylglucosamine aminotransferase	EC-2.6.1		PWY-6749	True	3.2199707	=
|RXN-15936|			EC-2.1.1		PWY-7570	True	-33.160095	>
|RXN-12235|			EC-2.3.1		PWY-6749	True	-6.538208	>
|STYRENE-OXIDE-ISOMERASE-RXN|			EC-5.3.99.7	R02615		False	-14.600006	?
|RXN-12236|			EC-3.2.1		PWY-6749	True	3.784668	>
|RXN-15937|			EC-6.3.2		PWY-7570	True	-7.8058777	>
|RXN-9891|			EC-1.3.1.32		PWY-6094	True	-1.2793579	<
|RXN-8584|			EC-4.2.3.51	R09687	PWY-6447	True	-26.509964	>
|RXN-12237|			EC-4.1.99.16	R09487		False	-32.722992	?
|RXN-5106|			EC-4.2.3.119	R05765	PWY-3041,PWY-6445,PWY-5423	True	-60.98001	>
|RXN-17525|			EC-1.1.1.272			True	-3.2964478	<
|RXN-12238|			EC-2.5.1.101		PWY-7131,PWY-6749	True	-6.2347717	>
|RXN-15938|			EC-6.3.2		PWY-7570	True	-7.1358643	>
|RXN-13268|			EC-6.2.1.20		PWY-6622	True	-361.92987	>
|RXN-12239|			EC-2.7.7.82		PWY-7131,PWY-6749	True	-118.581726	>
|SUCCARGDIHYDRO-RXN|			EC-3.5.3.23	R04189	AST-PWY	True	-9.536026	>
|RXN-1224|			EC-2.4.1.M2	R06867	PWYQT-4427	True	-84.29425	>
|RXN-15939|			EC-5.4.3		PWY-7570	True	0.0	>
|RXN1G-674|	trans-delta2-cis-delta15-C34:2-[acyl-carrier protein] isomerase	trans-delta2-cis-delta15-C34:2-[acyl-carrier protein] isomerase	EC-5.3.3.14		PWYG-321	True	1.55	>
|RXN-9892|			EC-5.5.1.7	R04259	PWY-6087,PWY-6107	True	1.9617538	=
|RXN-8585|	(-)-&alpha;-cedrene synthase	(-)-&alpha;-cedrene synthase	EC-4.2.3			False	-92.72	>
|RXN-12240|					RXN-18101,PWY-7088,1.14.13.68-RXN,PWY-861	False	-18.487	>
|RXN-5107|			EC-4.2.3.120	R05766	PWY-3041,PWY-5423	True	-44.04001	>
|RXN-17526|						False	100.44003	>
|RXN-12241|			EC-2.4.2.44	R09668	PWY-6753	True	32.789	>
|RXN-15940|			EC-2.3.1			False	-5.290039	?
|RXN-12243|	15-<em>cis</em>-phytoene desaturase	15-<em>cis</em>-phytoene desaturase,15-<em>cis</em>-phytoene:plastoquinone oxidoreductase,phytoene desaturase (ambiguous),PDS,plant-type phytoene desaturase		R09653	PWY-6475,RXN-11355	True	6.920044	>
|SUCCCOASYN-RXN|		Succinate thiokinase,succinyl CoA synthesis	EC-6.2.1.5	R00405	PWY-6728,PWY-5690,TCA,PWY66-398,PWY-7384,PWY-5913,PWY-6969,PWY-5392,P42-PWY,P23-PWY,PWY-5538,PWY-5537	True	-1.0540771	=
|RXN-12244|	15-<em>cis</em>-phytoene desaturase	15-<em>cis</em>-phytoene desaturase,15-<em>cis</em>-phytoene:plastoquinone oxidoreductase,phytoene desaturase (ambiguous),PDS,plant-type phytoene desaturase			PWY-6475,RXN-11355	True	6.920044	>
|RXN-15941|			EC-5.1.1.22		P561-PWY	True	0.0	=
