id	name	altname	hierarchy	taxrange	reaId	reaEc	keyRea	reaName	reaNr	ecNr	superpathway	status
seed.pwy37	Leucine Degradation and HMG-CoA Metabolism		Amino Acids and Derivatives;Branched-chain amino acids		rxn01501,rxn00988,rxn02889,rxn01924,rxn07430,rxn07430,rxn00806,rxn01925,rxn01241,rxn01241,rxn00991,rxn01454,rxn00872,rxn00804,rxn02889,rxn02889,rxn01504,rxn00290,rxn00290	1.1.1.34,6.2.1.16,6.3.4.14,1.3.99.12,1.2.4.4,1.2.4.4,2.6.1.42,2.3.1.168,1.8.1.4,1.8.1.4,4.1.3.4,2.3.3.10,1.3.99.10,1.4.1.9,6.4.1.4,6.4.1.4,4.2.1.18,2.8.3.5,2.8.3.5		3-hydroxy-3-methylglutaryl-coenzyme A reductase;Acetoacetyl-CoA synthetase;Biotin carboxylase of methylcrotonyl-CoA carboxylase;Branched-chain acyl-CoA dehydrogenase;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit;Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit;Branched-chain amino acid aminotransferase;Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex;Dihydrolipoamide dehydrogenase;Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase;Hydroxymethylglutaryl-CoA lyase;Hydroxymethylglutaryl-CoA synthase;Isovaleryl-CoA dehydrogenase;Leucine dehydrogenase;Methylcrotonyl-CoA carboxylase biotin-containing subunit;Methylcrotonyl-CoA carboxylase carboxyl transferase subunit;Methylglutaconyl-CoA hydratase;Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A;Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B	19	19	False	True
seed.pwy38	Valine degradation		Amino Acids and Derivatives;Branched-chain amino acids		rxn01451,rxn02168,rxn01480,rxn03433,rxn01924,rxn07430,rxn07430,rxn00806,rxn01236,rxn00868,rxn01925,rxn01241,rxn02167,rxn02949,rxn01925,rxn00501,rxn01924,rxn00871	1.1.1.35,4.2.1.55,1.1.1.31,3.1.2.4,1.3.99.12,1.2.4.4,1.2.4.4,2.6.1.42,2.7.2.7,1.3.99.2,2.3.1.168,1.8.1.4,4.2.1.17,4.2.1.17,2.3.1.-,1.2.1.27,1.3.99.3,2.3.1.19		3-hydroxyacyl-CoA dehydrogenase;3-hydroxybutyryl-CoA dehydratase;3-hydroxyisobutyrate dehydrogenase;3-hydroxyisobutyryl-CoA hydrolase;Branched-chain acyl-CoA dehydrogenase;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit;Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit;Branched-chain amino acid aminotransferase;Butyrate kinase;Butyryl-CoA dehydrogenase;Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex;Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase;Enoyl-CoA hydratase;Enoyl-CoA hydratase [valine degradation];Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex;Methylmalonate-semialdehyde dehydrogenase;Probable acyl-CoA dehydrogenase;phosphotransbutyrylase	18	18	False	True
seed.pwy39	Glutamate dehydrogenases		Amino Acids and Derivatives;Glutamine, glutamate, aspartate, asparagine; ammonia assimilation		rxn00182,rxn00182,rxn00182,rxn00184	1.4.1.2,1.4.1.2,1.4.1.2,1.4.1.4		NAD-specific glutamate dehydrogenase;NAD-specific glutamate dehydrogenase, eukaryotic type;NAD-specific glutamate dehydrogenase, large form;NADP-specific glutamate dehydrogenase	4	4	False	True
seed.pwy40	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis		Amino Acids and Derivatives;Glutamine, glutamate, aspartate, asparagine; ammonia assimilation		rxn00416,rxn00260,rxn00347,rxn00340,rxn12822,rxn00193,rxn00085,rxn00085,rxn00189,rxn00187,rxn00187,rxn00187,rxn00187,rxn00187,rxn00342,rxn00182,rxn00182,rxn00182,rxn00184,rxn00187	6.3.5.4,2.6.1.1,4.3.1.1,6.3.1.1,1.4.7.1,5.1.1.3,1.4.1.13,1.4.1.13,3.5.1.2,6.3.1.2,6.3.1.2,6.3.1.2,6.3.1.2,6.3.1.2,3.5.1.1,1.4.1.2,1.4.1.2,1.4.1.2,1.4.1.4,6.3.1.2		Asparagine synthetase [glutamine-hydrolyzing];Aspartate aminotransferase;Aspartate ammonia-lyase;Aspartate--ammonia ligase;Ferredoxin-dependent glutamate synthase;Glutamate racemase;Glutamate synthase [NADPH] large chain;Glutamate synthase [NADPH] small chain;Glutaminase;Glutamine synthetase;Glutamine synthetase type I;Glutamine synthetase type II, eukaryotic;Glutamine synthetase type III, GlnN;Glutamine synthetase, clostridia type;L-asparaginase;NAD-specific glutamate dehydrogenase;NAD-specific glutamate dehydrogenase, eukaryotic type;NAD-specific glutamate dehydrogenase, large form;NADP-specific glutamate dehydrogenase;Putative glutamine synthetase, Rickettsiales type	20	20	False	True
seed.pwy41	Glutamine synthetases		Amino Acids and Derivatives;Glutamine, glutamate, aspartate, asparagine; ammonia assimilation		rxn00187,rxn00187,rxn00187,rxn00187,rxn00187	6.3.1.2,6.3.1.2,6.3.1.2,6.3.1.2,6.3.1.2		Glutamine synthetase type I;Glutamine synthetase type II, eukaryotic;Glutamine synthetase type III, GlnN;Glutamine synthetase, clostridia type;Putative glutamine synthetase, Rickettsiales type	5	5	False	True
seed.pwy42	Poly-gamma-glutamate biosynthesis		Amino Acids and Derivatives;Glutamine, glutamate, aspartate, asparagine; ammonia assimilation		rxn00350,rxn00193	2.3.2.2,5.1.1.3		Gamma-glutamyltranspeptidase;Glutamate racemase	2	2	False	True
seed.pwy43	Histidine Biosynthesis		Amino Acids and Derivatives;Histidine Metabolism		rxn00789,rxn00789,rxn00789,rxn00838,rxn00863,rxn02160,rxn02160,rxn00493,rxn13782,rxn03135,rxn03135,rxn02473,rxn02834,rxn02834,rxn03175	2.4.2.17,2.4.2.17,2.4.2.17,6.3.4.4,1.1.1.23,3.1.3.15,3.1.3.15,2.6.1.9,6.1.1.21,2.4.2.-,4.1.3.-,4.2.1.19,3.5.4.19,3.6.1.31,5.3.1.16		ATP phosphoribosyltransferase;ATP phosphoribosyltransferase catalytic subunit;ATP phosphoribosyltransferase regulatory subunit;Adenylosuccinate synthetase;Histidinol dehydrogenase;Histidinol-phosphatase;Histidinol-phosphatase [alternative form];Histidinol-phosphate aminotransferase;Histidyl-tRNA synthetase;Imidazole glycerol phosphate synthase amidotransferase subunit;Imidazole glycerol phosphate synthase cyclase subunit;Imidazoleglycerol-phosphate dehydratase;Phosphoribosyl-AMP cyclohydrolase;Phosphoribosyl-ATP pyrophosphatase;Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	15	15	False	True
seed.pwy44	Histidine Degradation		Amino Acids and Derivatives;Histidine Metabolism		rxn01639,rxn01640,rxn01654,rxn01641,rxn00867,rxn01642,rxn00375,rxn00375,rxn02085	3.5.3.8,3.5.3.13,4.3.1.4,2.1.2.5,4.3.1.3,3.5.2.7,3.5.1.68,3.5.1.68,4.2.1.49		Formiminoglutamase;Formiminoglutamic iminohydrolase;Formiminotetrahydrofolate cyclodeaminase;Glutamate formiminotransferase;Histidine ammonia-lyase;Imidazolonepropionase;N-formylglutamate deformylase;N-formylglutamate deformylase [alternative form];Urocanate hydratase	9	9	False	True
seed.pwy45	Cysteine Biosynthesis		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn00361,rxn00953,rxn00566,rxn00649,rxn00649,rxn05239,rxn00423,rxn00379,rxn00379,rxn05153,rxn05153,rxn05651,rxn05153,rxn05153,rxn05153,rxn00623,rxn00623	2.7.1.25,4.2.1.22,4.4.1.1,2.5.1.47,2.5.1.47,1.8.4.8,2.3.1.30,2.7.7.4,2.7.7.4,,3.6.3.25,,,,,1.8.1.2,1.8.1.2		Adenylylsulfate kinase;Cystathionine beta-synthase;Cystathionine gamma-lyase;Cysteine synthase;Cysteine synthase B;Phosphoadenylyl-sulfate reductase [thioredoxin];Serine acetyltransferase;Sulfate adenylyltransferase subunit 1;Sulfate adenylyltransferase subunit 2;Sulfate and thiosulfate binding protein CysP;Sulfate and thiosulfate import ATP-binding protein CysA;Sulfate permease;Sulfate transport system permease protein CysT;Sulfate transport system permease protein CysW;Sulfate transporter, CysZ-type;Sulfite reductase [NADPH] flavoprotein alpha-component;Sulfite reductase [NADPH] hemoprotein beta-component	17	12	False	True
seed.pwy46	Lysine Biosynthesis DAP Pathway		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn03030,rxn03031,rxn01643,rxn00337,rxn00313,rxn01974,rxn01974,rxn02928,rxn01644,rxn07441,rxn07441,rxn01991,rxn03086,rxn01972,rxn03087,rxn03087,rxn01973	2.3.1.89,2.3.1.117,1.2.1.11,2.7.2.4,4.1.1.20,5.1.1.7,5.1.1.7,1.3.1.26,4.2.1.52,2.6.1.83,2.6.1.83,1.4.1.16,2.6.1.-,3.5.1.47,2.6.1.17,2.6.1.17,3.5.1.18		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase;2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase;Aspartate-semialdehyde dehydrogenase;Aspartokinase;Diaminopimelate decarboxylase;Diaminopimelate epimerase;Diaminopimelate epimerase alternative form predicted for S.aureus;Dihydrodipicolinate reductase;Dihydrodipicolinate synthase;L,L-diaminopimelate aminotransferase;LL-diaminopimelate aminotransferase, predicted alternative;Meso-diaminopimelate D-dehydrogenase;N-acetyl-L,L-diaminopimelate aminotransferase;N-acetyl-L,L-diaminopimelate deacetylase;N-succinyl-L,L-diaminopimelate aminotransferase;N-succinyl-L,L-diaminopimelate aminotransferase alternative;N-succinyl-L,L-diaminopimelate desuccinylase	17	17	False	True
seed.pwy47	Lysine biosynthesis AAA pathway 2		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn04657,rxn01423,rxn02466,rxn02466,rxn02466,rxn00202,rxn01420,rxn02224,rxn02224,rxn04656,rxn04658,rxn04659,rxn04660,rxn00510,rxn01663	2.7.2.-,2.6.1.39,4.2.1.36,4.2.1.36,4.2.1.36,2.3.3.14,1.1.1.87,1.2.1.31,1.2.1.31,,1.2.1.-,2.6.1.-,3.5.1.-,1.5.1.7,1.5.1.10		Acetylaminoadipate kinase;Alpha-aminoadipate aminotransferase;Homoaconitase;Homoaconitase large subunit;Homoaconitase small subunit;Homocitrate synthase;Homoisocitrate dehydrogenase;L-aminoadipate-semialdehyde dehydrogenase large subunit;L-aminoadipate-semialdehyde dehydrogenase small subunit;Lysine biosynthesis protein LysX;N-acetyl-gamma-aminoadipyl-phosphate reductase;N-acetyl-lysine aminotransferase;N-acetyl-lysine deacetylase;Saccharopine dehydrogenase [NAD+, L-lysine-forming];Saccharopine dehydrogenase [NADP , L-glutamate-forming]	15	14	False	True
seed.pwy48	Lysine degradation		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn01630,rxn01578,rxn01729,rxn02224,rxn02224,rxn02344,rxn02344,rxn01581,rxn01580,rxn00321,rxn00312,rxn00322,rxn00322,rxn00511,rxn10148,rxn01662,rxn00510,rxn01663	3.5.1.30,1.5.1.21,1.2.1.20,1.2.1.31,1.2.1.31,5.4.3.3,5.4.3.3,1.5.99.3,,5.4.3.2,1.13.12.2,4.1.1.18,4.1.1.18,1.5.1.8,,1.5.1.9,1.5.1.7,1.5.1.10		5-aminopentanamidase;Delta 1-piperideine-2-carboxylate reductase;Glutarate-semialdehyde dehydrogenase;L-aminoadipate-semialdehyde dehydrogenase large subunit;L-aminoadipate-semialdehyde dehydrogenase small subunit;L-beta-lysine 5,6-aminomutase alpha subunit;L-beta-lysine 5,6-aminomutase beta subunit;L-pipecolate dehydrogenase;L-pipecolate oxidase (1.5.3.7);Lysine 2,3-aminomutase;Lysine 2-monooxygenase;Lysine decarboxylase 2, constitutive;Lysine decarboxylase, inducible;Lysine ketoglutarate reductase;Lysine/cadaverine antiporter membrane protein CadB;Saccharopine dehydrogenase;Saccharopine dehydrogenase [NAD+, L-lysine-forming];Saccharopine dehydrogenase [NADP , L-glutamate-forming]	18	16	False	True
seed.pwy49	Methionine Biosynthesis		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn00910,rxn00693,rxn03052,rxn00141,rxn00126,rxn02028,rxn00566,rxn00950,rxn00953,rxn00566,rxn00740,rxn00649,rxn00452,rxn01303,rxn01304,rxn01301,rxn01300,rxn05183,rxn05183,rxn00693,rxn00952,rxn05957,rxn05183,rxn00143,rxn00126,rxn05958,rxn06799,rxn06799,rxn00423	1.5.1.20,2.1.1.13,2.1.1.14,3.3.1.1,2.5.1.6,2.1.1.5,4.4.1.8,4.4.1.8,4.2.1.22,4.4.1.1,2.5.1.48,2.5.1.47,2.1.1.10,2.3.1.31,2.3.1.46,1.1.1.3,2.7.1.39,,,2.1.1.13,2.5.1.49,4.2.99.9,,3.2.2.9,2.5.1.6,4.4.1.21,,,2.3.1.30		5,10-methylenetetrahydrofolate reductase;5-methyltetrahydrofolate--homocysteine methyltransferase;5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase;Adenosylhomocysteinase;Archaeal S-adenosylmethionine synthetase;Betaine--homocysteine S-methyltransferase;Cystathionine beta-lyase;Cystathionine beta-lyase, type II;Cystathionine beta-synthase;Cystathionine gamma-lyase;Cystathionine gamma-synthase;Cysteine synthase;Homocysteine S-methyltransferase;Homoserine O-acetyltransferase;Homoserine O-succinyltransferase;Homoserine dehydrogenase;Homoserine kinase;Methionine ABC transporter permease protein;Methionine ABC transporter substrate-binding protein;Methionine synthase activation domain;O-acetylhomoserine sulfhydrylase;O-succinylhomoserine sulfhydrylase;RTX toxin transporter, ATP-binding protein;S-adenosylhomocysteine nucleosidase;S-adenosylmethionine synthetase;S-ribosylhomocysteine lyase;SAM-dependent methlytransferase UbiG;SAM-dependent methlytransferase YrrT;Serine acetyltransferase	29	24	False	True
seed.pwy50	Methionine Degradation		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn00141,rxn00953,rxn00566,rxn05183,rxn05183,rxn00011,rxn05938,rxn05183,rxn00143,rxn00126	3.3.1.1,4.2.1.22,4.4.1.1,,,1.2.4.1,1.2.7.-,,3.2.2.9,2.5.1.6		Adenosylhomocysteinase;Cystathionine beta-synthase;Cystathionine gamma-lyase;Methionine ABC transporter permease protein;Methionine ABC transporter substrate-binding protein;Pyruvate dehydrogenase E1 component;Pyruvate-flavodoxin oxidoreductase;RTX toxin transporter, ATP-binding protein;S-adenosylhomocysteine nucleosidase;S-adenosylmethionine synthetase	10	7	False	True
seed.pwy51	Methionine Salvage		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn05092,rxn05105,rxn05105,rxn05106,rxn00143,rxn01022,rxn02894,rxn00806,rxn05108,rxn03057,rxn05104	1.13.11.54,,3.1.3.77,,3.2.2.16,2.4.2.28,2.7.1.100,2.6.1.42,,5.3.1.23,4.2.1.109		1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase;2,3-diketo-5-methylthiopentyl-1-phosphate enolase;2,3-diketo-5-methylthiopentyl-1-phosphate enolase-phosphatase;2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase;5'-methylthioadenosine nucleosidase;5'-methylthioadenosine phosphorylase;5-methylthioribose kinase;Branched-chain amino acid aminotransferase;Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase;Methylthioribose-1-phosphate isomerase;Methylthioribulose-1-phosphate dehydratase	11	8	False	True
seed.pwy52	Threonine anaerobic catabolism gene cluster		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn04794,rxn00225,rxn05300,rxn00173,rxn00985,rxn00157,rxn00157,rxn05307,rxn00737	2.3.1.-,2.7.2.1,,2.3.1.8,2.7.2.15,2.3.1.54,1.97.1.4,,4.3.1.19		2-ketobutyrate formate-lyase;Acetate kinase;L-threonine transporter, anaerobically inducible;Phosphate acetyltransferase;Propionate kinase;Pyruvate formate-lyase;Pyruvate formate-lyase activating enzyme;Serine transporter;Threonine dehydratase, catabolic	9	7	False	True
seed.pwy53	Threonine and Homoserine Biosynthesis		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn01106,rxn00260,rxn01643,rxn00337,rxn01301,rxn01300,rxn01069	5.4.2.1,2.6.1.1,1.2.1.11,2.7.2.4,1.1.1.3,2.7.1.39,4.2.3.1		2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal type;Aspartate aminotransferase;Aspartate-semialdehyde dehydrogenase;Aspartokinase;Homoserine dehydrogenase;Homoserine kinase;Threonine synthase	7	7	False	True
seed.pwy54	Threonine degradation		Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine		rxn00274,rxn00599,rxn01833,rxn01068,rxn05300,rxn00541,rxn01715,rxn00471,rxn00737,rxn00737	2.3.1.29,2.3.1.37,1.4.3.21,1.1.1.103,,4.1.2.5,,4.3.1.12,4.3.1.19,4.3.1.19		2-amino-3-ketobutyrate coenzyme A ligase;5-aminolevulinate synthase;Amiloride-sensitive amine oxidase [copper-containing] precursor;L-threonine 3-dehydrogenase;L-threonine transporter, anaerobically inducible;Low-specificity L-threonine aldolase;Monoamine oxidase (1.4.3.4);Ornithine cyclodeaminase;Threonine dehydratase;Threonine dehydratase, catabolic	10	8	False	True
seed.pwy55	A Hypothetical Protein Related to Proline Metabolism		Amino Acids and Derivatives;Proline and 4-hydroxyproline		rxn00929	1.5.1.2		Pyrroline-5-carboxylate reductase	1	1	False	True
seed.pwy56	Proline, 4-hydroxyproline uptake and utilization		Amino Acids and Derivatives;Proline and 4-hydroxyproline		rxn01635,rxn00328,rxn02360,rxn00260,rxn08291,rxn02071,rxn02029,rxn02029,rxn02029,rxn00183,rxn02373,rxn00179,rxn00196,rxn05638,rxn00184,rxn00467,rxn00471,rxn00162,rxn00162,rxn00162,rxn00932,rxn02359,rxn00933,rxn05221,rxn13782,rxn00929,rxn00929,rxn00932	3.5.4.22,4.1.3.16,5.1.1.8,2.6.1.1,1.4.99.1,1.4.3.3,1.21.4.1,1.21.4.1,1.21.4.1,1.5.1.12,1.2.1.41,2.7.2.11,1.2.1.26,,1.4.1.4,2.6.1.13,4.3.1.12,4.1.1.3,4.1.1.3,4.1.1.3,1.14.11.2,1.5.99.8,5.1.1.4,,6.1.1.15,1.5.1.2,1.5.1.2,1.14.11.2		1-pyrroline-4-hydroxy-2-carboxylate deaminase;4-Hydroxy-2-oxoglutarate aldolase;4-hydroxyproline epimerase;Aspartate aminotransferase;D-amino acid dehydrogenase small subunit;D-amino-acid oxidase;D-proline reductase, 23 kDa subunit;D-proline reductase, 26 kDa subunit;D-proline reductase, 45 kDa subunit;Delta-1-pyrroline-5-carboxylate dehydrogenase;Gamma-glutamyl phosphate reductase;Glutamate 5-kinase;Ketoglutarate semialdehyde dehydrogenase;L-Proline/Glycine betaine transporter ProP;NADP-specific glutamate dehydrogenase;Ornithine aminotransferase;Ornithine cyclodeaminase;Oxaloacetate decarboxylase alpha chain;Oxaloacetate decarboxylase beta chain;Oxaloacetate decarboxylase gamma chain;Peptidyl prolyl 4-hydroxylase, alpha subunit;Proline dehydrogenase;Proline racemase;Proline/sodium symporter PutP (TC 2.A.21.2.1);Prolyl-tRNA synthetase;Pyrroline-5-carboxylate reductase;Pyrroline-5-carboxylate reductase, ProG-like;Similar to eukaryotic Peptidyl prolyl 4-hydroxylase, alpha subunit	28	26	False	True
seed.pwy57	Proline Synthesis		Amino Acids and Derivatives;Proline and 4-hydroxyproline		rxn02373,rxn00179,rxn00931,rxn00184,rxn00929,rxn00929	1.2.1.41,2.7.2.11,1.5.1.2,1.4.1.4,1.5.1.2,1.5.1.2		Gamma-glutamyl phosphate reductase;Glutamate 5-kinase;Late competence protein ComER, proline oxidase;NADP-specific glutamate dehydrogenase;Pyrroline-5-carboxylate reductase;Pyrroline-5-carboxylate reductase, ProG-like	6	6	False	True
seed.pwy58	Lacto-N-Biose I and Galacto-N-Biose Metabolic Pathway		Carbohydrates;-		rxn00214	5.1.3.2		UDP-glucose 4-epimerase	1	1	False	True
seed.pwy59	Sugar utilization in Thermotoga		Carbohydrates;-		rxn01123,rxn00328,rxn01115,rxn01476,rxn01775,rxn00216,rxn01275,rxn00604,rxn03885,rxn01477,rxn01080	2.7.1.45,4.1.2.14,1.1.1.44,3.1.1.31,1.1.1.57,2.7.1.2,2.7.1.12,1.1.1.49,4.2.1.8,4.2.1.12,5.3.1.12		2-dehydro-3-deoxygluconate kinase;2-dehydro-3-deoxyphosphogluconate aldolase;6-phosphogluconate dehydrogenase, decarboxylating;6-phosphogluconolactonase, eukaryotic type;D-mannonate oxidoreductase;Glucokinase;Gluconokinase;Glucose-6-phosphate 1-dehydrogenase;Mannonate dehydratase;Phosphogluconate dehydratase;Uronate isomerase	11	11	False	True
seed.pwy60	Sugar utilization in Thermotogales		Carbohydrates;-		rxn00816,rxn00020,rxn00016,rxn00216,rxn00552,rxn00559,rxn01484,rxn01506,rxn00223,rxn01199,rxn00892	3.2.1.23,3.2.1.21,3.2.1.52,2.7.1.2,3.5.99.6,5.3.1.8,3.5.1.25,5.1.3.9,5.3.1.5,2.7.1.17,2.7.1.59		Beta-galactosidase;Beta-glucosidase;Beta-hexosaminidase;Glucokinase;Glucosamine-6-phosphate deaminase [isomerizing], alternative;Mannose-6-phosphate isomerase;N-acetylglucosamine-6-phosphate deacetylase;N-acetylmannosamine-6-phosphate 2-epimerase;Xylose isomerase;Xylulose kinase;novel N-acetylglucosamine kinase of eukaryotic type	11	11	False	True
seed.pwy61	(GlcNAc)2 Catabolic Operon		Carbohydrates;Aminosugars		rxn00016	3.2.1.52		Beta-hexosaminidase	1	1	False	True
seed.pwy62	Chitin and N-acetylglucosamine utilization		Carbohydrates;Aminosugars		rxn00016,rxn00552,rxn00552,rxn01484,rxn05485,rxn05485,rxn00892,rxn00892	3.2.1.52,3.5.99.6,3.5.99.6,3.5.1.25,2.7.1.69,2.7.1.69,2.7.1.59,2.7.1.59		Beta-hexosaminidase;Glucosamine-6-phosphate deaminase;Glucosamine-6-phosphate deaminase [isomerizing], alternative;N-acetylglucosamine-6-phosphate deacetylase;PTS system, N-acetylglucosamine-specific IIB component;PTS system, N-acetylglucosamine-specific IIC component;novel N-acetylglucosamine kinase of eukaryotic type;predicted N-acetylglucosamine kinase, glucokinase-like	8	8	False	True
seed.pwy63	N-Acetyl-Galactosamine and Galactosamine Utilization		Carbohydrates;Aminosugars		rxn00545	2.7.1.11		6-phosphofructokinase	1	1	False	True
seed.pwy64	Acetyl-CoA pathway of CO2 fixation		Carbohydrates;CO2 fixation		rxn00910,rxn00225,rxn00173	1.5.1.20,2.7.2.1,2.3.1.8		5,10-methylenetetrahydrofolate reductase;Acetate kinase;Phosphate acetyltransferase	3	3	False	True
seed.pwy65	CO2 uptake, carboxysome		Carbohydrates;CO2 fixation		rxn00102,rxn10473,rxn00018,rxn00018,rxn00018	4.2.1.1,,4.1.1.39,4.1.1.39,4.1.1.39		Carbonic anhydrase;Chloride channel protein;Ribulose bisphosphate carboxylase;Ribulose bisphosphate carboxylase large chain;Ribulose bisphosphate carboxylase small chain	5	4	False	True
seed.pwy66	Calvin-Benson cycle		Carbohydrates;CO2 fixation		rxn05105,rxn00549,rxn00549,rxn00549,rxn00549,rxn00786,rxn00786,rxn00781,rxn00781,rxn00782,rxn01100,rxn01111,rxn00777,rxn00777,rxn00018,rxn00018,rxn00018,rxn01116,rxn01345,rxn00785,rxn00785,rxn00785,rxn00747	,3.1.3.11,3.1.3.11,3.1.3.11,3.1.3.11,4.1.2.13,4.1.2.13,1.2.1.59,1.2.1.12,1.2.1.13,2.7.2.3,2.7.1.19,5.3.1.6,5.3.1.6,4.1.1.39,4.1.1.39,4.1.1.39,5.1.3.1,3.1.3.37,2.2.1.1,2.2.1.1,2.2.1.1,5.3.1.1		2,3-diketo-5-methylthiopentyl-1-phosphate enolase;Fructose-1,6-bisphosphatase, Bacillus type;Fructose-1,6-bisphosphatase, GlpX type;Fructose-1,6-bisphosphatase, type I;Fructose-1,6-bisphosphatase, type V, archaeal;Fructose-bisphosphate aldolase class I;Fructose-bisphosphate aldolase class II;NAD(P)-dependent glyceraldehyde 3-phosphate dehydrogenase archaeal;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase;NADPH-dependent glyceraldehyde-3-phosphate dehydrogenase;Phosphoglycerate kinase;Phosphoribulokinase;Ribose 5-phosphate isomerase A;Ribose 5-phosphate isomerase B;Ribulose bisphosphate carboxylase;Ribulose bisphosphate carboxylase large chain;Ribulose bisphosphate carboxylase small chain;Ribulose-phosphate 3-epimerase;Sedoheptulose-1,7-bisphosphatase;Transketolase;Transketolase, C-terminal section;Transketolase, N-terminal section;Triosephosphate isomerase	23	22	False	True
