EC Number Recommended Name History
1.1.3.20;long-chain-alcohol oxidase;-
1.1.3.21;glycerol-3-phosphate oxidase;-
1.1.3.22;xanthine oxidase;transferred to EC 1.17.3.2
1.1.3.23;thiamine oxidase;-
1.1.3.24;L-galactonolactone oxidase;transferred to EC 1.3.3.12. The enzyme had been incorrectly classified as acting upon a CH-OH donor rather than a CH-CH donor .
1.1.3.25;cellobiose oxidase;deleted 2005, now included with EC 1.1.99.18
1.1.3.26;columbamine oxidase;transferred to EC 1.21.3.2
1.1.3.27;hydroxyphytanate oxidase;-
1.1.3.28;nucleoside oxidase;-
1.1.3.29;N-acylhexosamine oxidase;-
1.1.3.30;polyvinyl-alcohol oxidase;-
1.1.3.31;methanol oxidase;deleted, cannot be distinguished from EC 1.1.3.13
1.1.3.32;(S)-stylopine synthase;transferred to EC 1.14.21.1
1.1.3.33;S-cheilanthifoline synthase;transferred to EC 1.14.21.2
1.1.3.34;berbamunine synthase;transferred to EC 1.14.21.3
1.1.3.35;salutaridine synthase;transferred to EC 1.14.21.5
1.1.3.36;(S)-canadine synthase;transferred to EC 1.14.21.5
1.1.3.37;D-arabinono-1,4-lactone oxidase;-
1.1.3.38;vanillyl-alcohol oxidase;-
1.1.3.39;nucleoside oxidase (H2O2-forming);-
1.1.3.40;D-mannitol oxidase;-
1.1.3.41;alditol oxidase;-
1.1.3.42;prosolanapyrone-II oxidase;-
1.1.3.43;paromamine 6'-oxidase;-
1.1.3.44;6'''-hydroxyneomycin C oxidase;-
1.1.3.45;aclacinomycin-N oxidase;-
1.1.3.46;4-hydroxymandelate oxidase;-
1.1.3.47;5-(hydroxymethyl)furfural oxidase;-
1.1.3.48;3-deoxy-alpha-D-manno-octulosonate 8-oxidase;-
1.1.3.49;(R)-mandelonitrile oxidase;-
1.1.4.B1;prostamide synthase;preliminary BRENDA-supplied EC number
1.1.4.1;vitamin-K-epoxide reductase (warfarin-sensitive);transferred to EC 1.17.4.4
1.1.4.2;vitamin-K-epoxide reductase (warfarin-insensitive);transferred to EC 1.17.4.5
1.1.5.1;cellobiose dehydrogenase (quinone);deleted 2002, this enzymes is a proteolytic product of EC 1.1.99.18
1.1.5.B1;quinoprotein inositol dehydrogenase;preliminary BRENDA-supplied EC number
1.1.5.2;glucose 1-dehydrogenase (PQQ, quinone);-
1.1.5.3;glycerol-3-phosphate dehydrogenase;-
1.1.5.B3;quinone dependent L-lactate dehydrogenase;preliminary BRENDA-supplied EC number
1.1.5.4;malate dehydrogenase (quinone);-
1.1.5.5;alcohol dehydrogenase (quinone);-
1.1.5.6;formate dehydrogenase-N;-
1.1.5.7;cyclic alcohol dehydrogenase (quinone);-
1.1.5.8;quinate dehydrogenase (quinone);-
1.1.5.9;glucose 1-dehydrogenase (FAD, quinone);-
1.1.5.10;D-2-hydroxyacid dehydrogenase (quinone);-
1.1.5.11;1-butanol dehydrogenase (quinone);-
1.1.5.12;D-lactate dehydrogenase (quinone);-
1.1.9.1;alcohol dehydrogenase (azurin);-
1.1.98.1;alcohol dehydrogenase (azurin);transferred to EC 1.1.9.1
1.1.98.2;glucose-6-phosphate dehydrogenase (coenzyme-F420);-
1.1.98.3;decaprenylphospho-beta-D-ribofuranose 2-dehydrogenase;-
1.1.98.4;F420H2:quinone oxidoreductase;-
1.1.98.5;secondary-alcohol dehydrogenase (coenzyme-F420);-
1.1.98.6;ribonucleoside-triphosphate reductase (formate);-
1.1.99.1;choline dehydrogenase;-
1.1.99.B1;flavin adenine dinucleotide-dependent 4-phospho-D-erythronate dehydrogenase;preliminary BRENDA-supplied EC number
1.1.99.2;L-2-hydroxyglutarate dehydrogenase;-
1.1.99.3;gluconate 2-dehydrogenase (acceptor);-
1.1.99.B3;glucooligosaccharide oxidase;preliminary BRENDA-supplied EC number
1.1.99.4;dehydrogluconate dehydrogenase;-
1.1.99.5;glycerol-3-phosphate dehydrogenase;transferred to EC 1.1.5.3
1.1.99.6;D-lactate dehydrogenase (acceptor);-
1.1.99.B6;phosphonoacetaldehyde reductase (acceptor);preliminary BRENDA-supplied EC number
1.1.99.7;lactate-malate transhydrogenase;-
1.1.99.B7;menaquinol-acceptor oxidoreductase;preliminary BRENDA-supplied EC number
1.1.99.8;alcohol dehydrogenase (acceptor);transferred to EC 1.1.2.7
1.1.99.9;pyridoxine 5-dehydrogenase;-
1.1.99.10;glucose dehydrogenase (acceptor);transferred to EC 1.1.5.9
1.1.99.11;fructose 5-dehydrogenase;-
1.1.99.12;sorbose dehydrogenase;-
1.1.99.13;glucoside 3-dehydrogenase;-
1.1.99.14;glycolate dehydrogenase;-
1.1.99.15;5,10-methylenetetrahydrofolate reductase (FADH2);transferred to EC 1.7.99.5
1.1.99.16;malate dehydrogenase (acceptor);transferred to EC 1.1.5.4
1.1.99.17;glucose dehydrogenase (pyrroloquinoline-quinone);transferred to EC 1.1.5.2
1.1.99.18;cellobiose dehydrogenase (acceptor);-
1.1.99.19;uracil dehydrogenase;transferred to EC 1.17.99.4
1.1.99.20;alkan-1-ol dehydrogenase (acceptor);-
1.1.99.21;D-sorbitol dehydrogenase (acceptor);-
1.1.99.22;glycerol dehydrogenase (acceptor);-
1.1.99.23;polyvinyl-alcohol dehydrogenase (acceptor);transferred to EC 1.1.2.6
1.1.99.24;hydroxyacid-oxoacid transhydrogenase;-
1.1.99.25;quinate dehydrogenase (pyrroloquinoline-quinone);deleted, now EC 1.1.5.8
1.1.99.26;3-hydroxycyclohexanone dehydrogenase;-
1.1.99.27;(R)-pantolactone dehydrogenase (flavin);-
1.1.99.28;glucose-fructose oxidoreductase;-
1.1.99.29;pyranose dehydrogenase (acceptor);-
1.1.99.30;2-oxo-acid reductase;-
1.1.99.31;(S)-mandelate dehydrogenase;-
1.1.99.32;L-sorbose 1-dehydrogenase;-
1.1.99.33;formate dehydrogenase (acceptor);-
1.1.99.34;glucose-6-phosphate dehydrogenase (coenzyme-F420);transferred to EC 1.1.98.2
1.1.99.35;soluble quinoprotein glucose dehydrogenase;-
1.1.99.36;alcohol dehydrogenase (nicotinoprotein);-
1.1.99.37;methanol dehydrogenase (nicotinoprotein);-
1.1.99.38;2-deoxy-scyllo-inosamine dehydrogenase (AdoMet-dependent);-
1.1.99.39;D-2-hydroxyglutarate dehydrogenase;-
1.1.99.40;(R)-2-hydroxyglutarate-pyruvate transhydrogenase;-
1.2.1.1;formaldehyde dehydrogenase (glutathione);transferred to EC 1.1.1.284 and EC 4.4.1.22
1.2.1.2;formate dehydrogenase;-
1.2.1.3;aldehyde dehydrogenase (NAD+);-
1.2.1.4;aldehyde dehydrogenase (NADP+);-
1.2.1.5;aldehyde dehydrogenase [NAD(P)+];-
1.2.1.6;benzaldehyde dehydrogenase;deleted
1.2.1.B6;gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase (NAD+);preliminary BRENDA-supplied EC number
1.2.1.7;benzaldehyde dehydrogenase (NADP+);-
1.2.1.B8;5'-hydroxyaverantin dehydrogenase (NADP+);preliminary BRENDA-supplied EC number
1.2.1.8;betaine-aldehyde dehydrogenase;-
1.2.1.9;glyceraldehyde-3-phosphate dehydrogenase (NADP+);-
1.2.1.10;acetaldehyde dehydrogenase (acetylating);-
1.2.1.11;aspartate-semialdehyde dehydrogenase;-
1.2.1.12;glyceraldehyde-3-phosphate dehydrogenase (phosphorylating);-
1.2.1.13;glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating);-
1.2.1.14;IMP dehydrogenase;transferred to EC 1.1.1.205
1.2.1.15;malonate-semialdehyde dehydrogenase;-
1.2.1.16;succinate-semialdehyde dehydrogenase [NAD(P)+];-
1.2.1.17;glyoxylate dehydrogenase (acylating);-
1.2.1.18;malonate-semialdehyde dehydrogenase (acetylating);-
1.2.1.19;aminobutyraldehyde dehydrogenase;-
1.2.1.20;glutarate-semialdehyde dehydrogenase;-
1.2.1.21;glycolaldehyde dehydrogenase;-
1.2.1.22;lactaldehyde dehydrogenase;-
1.2.1.23;2-oxoaldehyde dehydrogenase (NAD+);-
1.2.1.B23;4,4'-diaponeurosporen-aldehyde dehydrogenase;preliminary BRENDA-supplied EC number
1.2.1.24;succinate-semialdehyde dehydrogenase (NAD+);-
1.2.1.25;2-oxoisovalerate dehydrogenase (acylating);-
1.2.1.B25;long-chain-fatty-acyl-CoA reductase;preliminary BRENDA-supplied EC number
1.2.1.26;2,5-dioxovalerate dehydrogenase;-
1.2.1.27;methylmalonate-semialdehyde dehydrogenase (CoA-acylating);-
1.2.1.28;benzaldehyde dehydrogenase (NAD+);-
1.2.1.29;aryl-aldehyde dehydrogenase;-
1.2.1.B29;formate dehydrogenase (NADP+, ferredoxin);preliminary BRENDA-supplied EC number
1.2.1.30;aryl-aldehyde dehydrogenase (NADP+);-
1.2.1.31;L-aminoadipate-semialdehyde dehydrogenase;-
1.2.1.32;aminomuconate-semialdehyde dehydrogenase;-
1.2.1.33;(R)-dehydropantoate dehydrogenase;-
1.2.1.34;D-mannonate dehydrognase (NAD(P)+);transferred to EC 1.1.1.131
1.2.1.35;uronate dehydrogenase;transferred to EC 1.1.1.203
1.2.1.36;retinal dehydrogenase;-
1.2.1.37;xanthine dehydrogenase;transferred to EC 1.1.1.204
1.2.1.38;N-acetyl-gamma-glutamyl-phosphate reductase;-
1.2.1.39;phenylacetaldehyde dehydrogenase;-
1.2.1.40;3alpha,7alpha,12alpha-trihydroxycholestan-26-al 26-oxidoreductase;deleted. The activity is part of EC 1.14.13.15, cholestanetriol 26-monooxygenase
1.2.1.41;glutamate-5-semialdehyde dehydrogenase;-
1.2.1.42;hexadecanal dehydrogenase (acylating);-
1.2.1.43;formate dehydrogenase (NADP+);-
1.2.1.44;cinnamoyl-CoA reductase;-
1.2.1.45;4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase;transferred to EC 1.1.1.312
1.2.1.46;formaldehyde dehydrogenase;-
1.2.1.47;4-trimethylammoniobutyraldehyde dehydrogenase;-
1.2.1.48;long-chain-aldehyde dehydrogenase;-
1.2.1.49;2-oxoaldehyde dehydrogenase (NADP+);-
1.2.1.50;long-chain acyl-protein thioester reductase;-
1.2.1.51;pyruvate dehydrogenase (NADP+);-
1.2.1.52;oxoglutarate dehydrogenase (NADP+);-
1.2.1.53;4-hydroxyphenylacetaldehyde dehydrogenase;-
1.2.1.54;gamma-guanidinobutyraldehyde dehydrogenase;-
1.2.1.55;(R)-3-hydroxyacid ester dehydrogenase;transferred to EC 1.1.1.279
1.2.1.56;(S)-3-hydroxyacid ester dehydrogenase;transferred to EC 1.1.1.280
1.2.1.57;butanal dehydrogenase;-
1.2.1.58;phenylglyoxylate dehydrogenase (acylating);-
1.2.1.59;glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating);-
1.2.1.60;5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase;-
1.2.1.61;4-hydroxymuconic-semialdehyde dehydrogenase;-
1.2.1.62;4-formylbenzenesulfonate dehydrogenase;-
1.2.1.63;6-oxohexanoate dehydrogenase;-
1.2.1.64;4-hydroxybenzaldehyde dehydrogenase (NAD+);-
1.2.1.65;salicylaldehyde dehydrogenase;-
1.2.1.66;mycothiol-dependent formaldehyde dehydrogenase;transferred to EC 1.1.1.306
1.2.1.67;vanillin dehydrogenase;-
1.2.1.68;coniferyl-aldehyde dehydrogenase;-
1.2.1.69;fluoroacetaldehyde dehydrogenase;-
1.2.1.70;glutamyl-tRNA reductase;-
1.2.1.71;succinylglutamate-semialdehyde dehydrogenase;-
1.2.1.72;erythrose-4-phosphate dehydrogenase;-
1.2.1.73;sulfoacetaldehyde dehydrogenase;-
1.2.1.74;abieta-7,13-dien-18-al dehydrogenase;-
1.2.1.75;malonyl-CoA reductase (malonate semialdehyde-forming);-
1.2.1.76;succinate-semialdehyde dehydrogenase (acylating);-
1.2.1.77;3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (NADP+);-
1.2.1.78;2-formylbenzoate dehydrogenase;-
1.2.1.79;succinate-semialdehyde dehydrogenase (NADP+);-
1.2.1.80;long-chain acyl-[acyl-carrier-protein] reductase;-
1.2.1.81;sulfoacetaldehyde dehydrogenase (acylating);-
1.2.1.82;beta-apo-4'-carotenal oxygenase;-
1.2.1.83;3-succinoylsemialdehyde-pyridine dehydrogenase;-
1.2.1.84;alcohol-forming fatty acyl-CoA reductase;-
1.2.1.85;2-hydroxymuconate-6-semialdehyde dehydrogenase;-
1.2.1.86;geranial dehydrogenase;-
1.2.1.87;propanal dehydrogenase (CoA-propanoylating);-
1.2.1.88;L-glutamate gamma-semialdehyde dehydrogenase;-
1.2.1.89;D-glyceraldehyde dehydrogenase (NADP+);-
1.2.1.90;glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+];-
1.2.1.91;3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase;-
1.2.1.92;3,6-anhydro-alpha-L-galactose dehydrogenase;-
1.2.1.93;formate dehydrogenase (NAD+, ferredoxin);-
1.2.1.94;farnesal dehydrogenase;-
1.2.1.95;L-2-aminoadipate reductase;-
1.2.1.96;4-hydroxybenzaldehyde dehydrogenase (NADP+);-
1.2.1.97;3-sulfolactaldehyde dehydrogenase;-
1.2.1.98;2-hydroxy-2-methylpropanal dehydrogenase;-
1.2.2.1;formate dehydrogenase (cytochrome);-
1.2.2.B1;quinoprotein formaldehyde dehydrogenase (cytochrome b559/569);preliminary BRENDA-supplied EC number
1.2.2.2;pyruvate dehydrogenase (cytochrome);deleted, now covered by EC 1.2.5.1
1.2.2.B2;quinoprotein formaldehyde dehydrogenase (cytochrome cL);preliminary BRENDA-supplied EC number
1.2.2.3;formate dehydrogenase (cytochrome-c-553);-
1.2.2.4;carbon-monoxide dehydrogenase (cytochrome b-561);-
1.2.3.1;aldehyde oxidase;-
1.2.3.2;xanthine oxidase;transferred to EC 1.1.3.22
1.2.3.3;pyruvate oxidase;-
1.2.3.4;oxalate oxidase;-
1.2.3.5;glyoxylate oxidase;-
1.2.3.6;pyruvate oxidase (CoA-acetylating);-
1.2.3.7;indole-3-acetaldehyde oxidase;-
1.2.3.8;pyridoxal oxidase;-
1.2.3.9;aryl-aldehyde oxidase;-
1.2.3.10;carbon-monoxide oxidase;deleted, due to EC 1.2.2.4
1.2.3.11;retinal oxidase;transferred to EC 1.2.3.1
1.2.3.12;vanillate demethylase;transferred to EC 1.14.13.82
1.2.3.13;4-hydroxyphenylpyruvate oxidase;-
1.2.3.14;abscisic-aldehyde oxidase;-
1.2.3.15;(methyl)glyoxal oxidase;-
1.2.4.1;pyruvate dehydrogenase (acetyl-transferring);-
1.2.4.2;oxoglutarate dehydrogenase (succinyl-transferring);-
1.2.4.3;2-oxoisocaproate dehydrogenase;deleted, included in EC 1.2.4.4
1.2.4.4;3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring);-
1.2.5.1;pyruvate dehydrogenase (quinone);-
1.2.5.2;aldehyde dehydrogenase (quinone);-
1.2.5.3;aerobic carbon monoxide dehydrogenase;-
1.2.7.1;pyruvate synthase;-
1.2.7.2;2-oxobutyrate synthase;deleted, now included with EC 1.2.7.1, pyruvate synthase.
1.2.7.B2;formaldehyde ferredoxin oxidoreductase;preliminary BRENDA-supplied EC number
1.2.7.3;2-oxoglutarate synthase;-
1.2.7.B3;aldehyde oxidoreductase WOR5;preliminary BRENDA-supplied EC number
1.2.7.4;anaerobic carbon-monoxide dehydrogenase;-
1.2.7.5;aldehyde ferredoxin oxidoreductase;-
1.2.7.6;glyceraldehyde-3-phosphate dehydrogenase (ferredoxin);-
1.2.7.7;3-methyl-2-oxobutanoate dehydrogenase (ferredoxin);-
1.2.7.8;indolepyruvate ferredoxin oxidoreductase;-
1.2.7.9;2-oxoglutarate ferredoxin oxidoreductase;deleted 2005. This enzyme is identical to EC 1.2.7.3, 2-oxoglutarate synthase
1.2.7.10;oxalate oxidoreductase;-
1.2.7.11;2-oxoacid oxidoreductase (ferredoxin);-
1.2.98.1;formaldehyde dismutase;-
1.2.99.1;uracil dehydrogenase;transferred to EC 1.1.99.19
1.2.99.2;carbon-monoxide dehydrogenase (acceptor);transferred to EC 1.2.7.4
1.2.99.3;aldehyde dehydrogenase (pyrroloquinoline-quinone);transferred to EC 1.2.5.2
1.2.99.4;formaldehyde dismutase;transferred to EC 1.2.98.1
1.2.99.5;formylmethanofuran dehydrogenase;-
1.2.99.6;carboxylate reductase;-
1.2.99.7;aldehyde dehydrogenase (FAD-independent);-
1.2.99.8;glyceraldehyde dehydrogenase (FAD-containing);-
1.2.99.9;formate dehydrogenase (coenzyme F420);-
1.3.1.1;dihydropyrimidine dehydrogenase (NAD+);-
1.3.1.2;dihydropyrimidine dehydrogenase (NADP+);-
1.3.1.3;DELTA4-3-oxosteroid 5beta-reductase;-
1.3.1.4;cortisone alpha-reductase;transferred to EC 1.3.1.22
1.3.1.5;cucurbitacin DELTA23-reductase;-
1.3.1.6;fumarate reductase (NADH);-
1.3.1.B7;(3E)-3-[(4S)-4-hydroxycyclohex-2-en-1-yl]-2-oxopropanoate reductase [NAD(P)H];preliminary BRENDA-supplied EC number
1.3.1.7;meso-tartrate dehydrogenase;-
1.3.1.8;acyl-CoA dehydrogenase (NADP+);-
1.3.1.9;enoyl-[acyl-carrier-protein] reductase (NADH);-
1.3.1.10;enoyl-[acyl-carrier-protein] reductase (NADPH, Si-specific);-
1.3.1.11;2-coumarate reductase;-
1.3.1.12;prephenate dehydrogenase;-
1.3.1.B13;polyprenol reductase (NADPH);preliminary BRENDA-supplied EC number
1.3.1.13;prephenate dehydrogenase (NADP+);-
1.3.1.14;dihydroorotate dehydrogenase (NAD+);-
1.3.1.15;dihydroorotate dehydrogenase (NADP+);-
1.3.1.16;beta-nitroacrylate reductase;-
1.3.1.17;3-methyleneoxindole reductase;-
1.3.1.18;kynurenate-7,8-dihydrodiol dehydrogenase;-
1.3.1.19;cis-1,2-dihydrobenzene-1,2-diol dehydrogenase;-
1.3.1.20;trans-1,2-dihydrobenzene-1,2-diol dehydrogenase;-
1.3.1.21;7-dehydrocholesterol reductase;-
1.3.1.22;3-oxo-5alpha-steroid 4-dehydrogenase (NADP+);-
1.3.1.23;cholestenone 5beta-reductase;deleted 2005. The enzyme is identical to EC 1.3.1.3, DELTA4-3-oxosteroid 5beta-reductase.
1.3.1.24;biliverdin reductase;-
1.3.1.25;1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase;-
1.3.1.26;dihydrodipicolinate reductase;transferred, now EC 1.17.1.8
1.3.1.27;2-hexadecenal reductase;-
1.3.1.28;2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase;-
1.3.1.29;cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase;-
1.3.1.30;progesterone 5alpha-reductase;transferred to EC 1.3.1.22
1.3.1.31;2-enoate reductase;-
1.3.1.32;maleylacetate reductase;-
1.3.1.33;protochlorophyllide reductase;-
1.3.1.34;2,4-dienoyl-CoA reductase (NADPH);-
1.3.1.35;phosphatidylcholine desaturase;transferred to EC 1.14.19.22
1.3.1.36;geissoschizine dehydrogenase;-
1.3.1.37;cis-2-enoyl-CoA reductase (NADPH);-
1.3.1.38;trans-2-enoyl-CoA reductase (NADPH);-
1.3.1.39;enoyl-[acyl-carrier-protein] reductase (NADPH, Re-specific);-
1.3.1.40;2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate reductase;-
1.3.1.41;xanthommatin reductase;-
1.3.1.42;12-oxophytodienoate reductase;-
1.3.1.43;arogenate dehydrogenase;-
1.3.1.44;trans-2-enoyl-CoA reductase (NAD+);-
1.3.1.45;2'-hydroxyisoflavone reductase;-
1.3.1.46;biochanin-A reductase;-
1.3.1.47;alpha-santonin 1,2-reductase;-
1.3.1.48;13,14-dehydro-15-oxoprostaglandin 13-reductase;-
1.3.1.49;cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase;-
1.3.1.50;tetrahydroxynaphthalene reductase;transferred to EC 1.1.1.252
1.3.1.51;2'-hydroxydaidzein reductase;-
1.3.1.52;2-methyl-branched-chain-enoyl-CoA reductase;transferred to EC 1.3.8.5
1.3.1.53;(3S,4R)-3,4-dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate dehydrogenase;-
1.3.1.54;precorrin-6A reductase;-
1.3.1.55;cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate dehydrogenase;deleted, identical to EC 1.3.1.25
1.3.1.56;cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase;-
1.3.1.57;phloroglucinol reductase;-
1.3.1.58;2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase;-
1.3.1.59;1,2-dihydroxy-3-methyl-1,2-dihydrobenzoate dehydrogenase;deleted, no evidence that the enzyme exists
1.3.1.60;dibenzothiophene dihydrodiol dehydrogenase;-
1.3.1.61;terephthalate 1,2-cis-dihydrodiol dehydrogenase;deleted, the enzyme is identical to EC 1.3.1.53
1.3.1.62;pimeloyl-CoA dehydrogenase;-
1.3.1.63;2,4-dichlorobenzoyl-CoA reductase;transferred to EC 1.21.1.2
1.3.1.64;phthalate 4,5-cis-dihydrodiol dehydrogenase;-
1.3.1.65;5,6-dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline dehydrogenase;-
1.3.1.66;cis-dihydroethylcatechol dehydrogenase;-
1.3.1.67;cis-1,2-dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate dehydrogenase;-
1.3.1.68;1,2-dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate dehydrogenase;-
1.3.1.69;zeatin reductase;-
1.3.1.70;DELTA14-sterol reductase;-
1.3.1.71;DELTA24(241)-sterol reductase;-
1.3.1.72;DELTA24-sterol reductase;-
1.3.1.73;1,2-dihydrovomilenine reductase;-
1.3.1.74;2-alkenal reductase [NAD(P)+];-
1.3.1.75;3,8-divinyl protochlorophyllide a 8-vinyl-reductase (NADPH);-
1.3.1.76;precorrin-2 dehydrogenase;-
1.3.1.77;anthocyanidin reductase;-
1.3.1.78;arogenate dehydrogenase (NADP+);-
1.3.1.79;arogenate dehydrogenase [NAD(P)+];-
1.3.1.80;red chlorophyll catabolite reductase;transferred to EC 1.3.7.12
1.3.1.81;(+)-pulegone reductase;-
1.3.1.82;(-)-isopiperitenone reductase;-
1.3.1.83;geranylgeranyl diphosphate reductase;-
1.3.1.84;acrylyl-CoA reductase (NADPH);-
1.3.1.85;crotonyl-CoA carboxylase/reductase;-
1.3.1.86;crotonyl-CoA reductase;-
1.3.1.87;3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase;-
1.3.1.88;tRNA-dihydrouridine16/17 synthase [NAD(P)+];-
1.3.1.89;tRNA-dihydrouridine47 synthase [NAD(P)+];-
1.3.1.90;tRNA-dihydrouridine20a/20b synthase [NAD(P)+];-
1.3.1.91;tRNA-dihydrouridine20 synthase [NAD(P)+];-
1.3.1.92;artemisinic aldehyde DELTA11(13)-reductase;-
1.3.1.93;very-long-chain enoyl-CoA reductase;-
1.3.1.94;polyprenol reductase;-
1.3.1.95;acrylyl-CoA reductase (NADH);-
1.3.1.96;Botryococcus squalene synthase;-
1.3.1.97;botryococcene synthase;-
1.3.1.98;UDP-N-acetylmuramate dehydrogenase;-
1.3.1.99;iridoid synthase;-
1.3.1.100;chanoclavine-I aldehyde reductase;-
1.3.1.101;2,3-bis-O-geranylgeranyl-sn-glycerol 1-phosphate reductase [NAD(P)H];-
1.3.1.102;2-alkenal reductase (NADP+);-
1.3.1.103;2-haloacrylate reductase;-
1.3.1.104;enoyl-[acyl-carrier-protein] reductase (NADPH);-
1.3.1.105;2-methylene-furan-3-one reductase;-
1.3.1.106;cobalt-precorrin-6A reductase;-
1.3.1.107;sanguinarine reductase;-
1.3.1.108;caffeoyl-CoA reductase;-
1.3.1.109;butanoyl-CoA dehydrogenase (NAD+, ferredoxin);-
1.3.1.110;lactate dehydrogenase (NAD+, ferredoxin);-
1.3.1.111;geranylgeranyl-bacteriochlorophyllide a reductase;-
1.3.1.112;anthocyanidin reductase [(2S)-flavan-3-ol-forming];-
1.3.2.1;butyryl-CoA dehydrogenase;transferred to EC 1.3.99.2
1.3.2.2;acyl-CoA dehydrogenase;transferred to EC 1.3.99.3
1.3.2.3;L-galactonolactone dehydrogenase;-
1.3.3.1;dihydroorotate oxidase;transferred to EC 1.3.98.1
1.3.3.2;lathosterol oxidase;transferred to EC 1.14.21.6
1.3.3.3;coproporphyrinogen oxidase;-
1.3.3.4;protoporphyrinogen oxidase;-
1.3.3.5;bilirubin oxidase;-
1.3.3.6;acyl-CoA oxidase;-
1.3.3.7;dihydrouracil oxidase;-
1.3.3.8;tetrahydroberberine oxidase;-
1.3.3.9;secologanin synthase;-
1.3.3.10;tryptophan alpha,beta-oxidase;-
1.3.3.11;pyrroloquinoline-quinone synthase;-
1.3.3.12;L-galactonolactone oxidase;-
1.3.3.13;albonoursin synthase;-
1.3.3.14;aclacinomycin-A oxidase;-
1.3.3.15;coproporphyrinogen III oxidase (coproporphyrin-forming);-
1.3.4.1;fumarate reductase (CoM/CoB);-
1.3.5.1;succinate dehydrogenase;-
1.3.5.2;dihydroorotate dehydrogenase (quinone);-
1.3.5.3;protoporphyrinogen IX dehydrogenase (menaquinone);-
1.3.5.B4;beta-carotene monoketolase;preliminary BRENDA-supplied EC number
1.3.5.4;fumarate reductase (quinol);-
1.3.5.5;15-cis-phytoene desaturase;-
1.3.5.6;9,9'-dicis-zeta-carotene desaturase;-
1.3.7.1;6-hydroxynicotinate reductase;-
1.3.7.2;15,16-dihydrobiliverdin:ferredoxin oxidoreductase;-
1.3.7.3;phycoerythrobilin:ferredoxin oxidoreductase;-
1.3.7.4;phytochromobilin:ferredoxin oxidoreductase;-
1.3.7.5;phycocyanobilin:ferredoxin oxidoreductase;-
1.3.7.6;phycoerythrobilin synthase;-
1.3.7.7;ferredoxin:protochlorophyllide reductase (ATP-dependent);-
1.3.7.8;benzoyl-CoA reductase;-
1.3.7.9;4-hydroxybenzoyl-CoA reductase;-
1.3.7.10;pentalenolactone synthase;transferred to EC 1.14.19.8
1.3.7.11;2,3-bis-O-geranylgeranyl-sn-glycero-phospholipid reductase;-
1.3.7.12;red chlorophyll catabolite reductase;-
1.3.7.13;3,8-divinyl protochlorophyllide a 8-vinyl-reductase (ferredoxin);-
1.3.7.14;3,8-divinyl chlorophyllide a reductase;-
1.3.7.15;chlorophyllide a reductase;-
1.3.8.1;short-chain acyl-CoA dehydrogenase;-
1.3.8.2;4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming);-
1.3.8.3;(R)-benzylsuccinyl-CoA dehydrogenase;-
1.3.8.4;isovaleryl-CoA dehydrogenase;-
1.3.8.5;2-methyl-branched-chain-enoyl-CoA reductase;-
1.3.8.6;glutaryl-CoA dehydrogenase (ETF);-
1.3.8.7;medium-chain acyl-CoA dehydrogenase;-
1.3.8.8;long-chain acyl-CoA dehydrogenase;-
1.3.8.9;very-long-chain acyl-CoA dehydrogenase;-
1.3.8.10;cyclohex-1-ene-1-carbonyl-CoA dehydrogenase;-
1.3.8.11;cyclohexane-1-carbonyl-CoA dehydrogenase;-
1.3.8.12;(2S)-methylsuccinyl-CoA dehydrogenase;-
1.3.8.13;crotonobetainyl-CoA reductase;-
1.3.98.1;dihydroorotate dehydrogenase (fumarate);-
1.3.98.2;umarate reductase (CoM/CoB);transferred to EC 1.3.4.1
1.3.98.3;coproporphyrinogen dehydrogenase;-
1.3.98.4;5a,11a-dehydrotetracycline reductase;-
1.3.99.1;succinate dehydrogenase;deleted, the activty is included in EC 1.3.5.1, succinate dehydrogenase (quinone)
1.3.99.B1;tryptophan 5-halogenase;preliminary BRENDA-supplied EC number
