rnx.id	new.rev	rm.rxn	new.stoichiometry	comment	Reference 	note	abbreviation	name	forced.approval
rxn12245	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc	https://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.42#NATURAL%20SUBSTRATES				
rxn03970	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-1241 # https://www.brenda-enzymes.org/enzyme.php?ecno=1.2.1.68#SUBSTRATE				
rxn03971	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-1241 # https://www.brenda-enzymes.org/enzyme.php?ecno=1.2.1.68#SUBSTRATE				
rxn10902	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GLU6PDEHYDROG-RXN # https://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.49#SUBSTRATE				
rxn12649	>			[SW] "equilibrium strongly favors tetrahydrofolate production"	Huennekens, F.M.; Vitols, K.S.; Whiteley, J.M.; Neef, V.G.; Methods Cancer Res. 13, 199-225 (1976)				
rxn14120	<			[SW] "equilibrium strongly favors tetrahydrofolate production"	Huennekens, F.M.; Vitols, K.S.; Whiteley, J.M.; Neef, V.G.; Methods Cancer Res. 13, 199-225 (1976)				
rxn01476	>			[SW] irrev.	Kupor, S.R.; Fraenkel, D.G.; J. Biol. Chem. 247, 1904-1910 (1972)				
rxn13906	>			[SW] Reaction never reported to be reversible. Irrev. According to Ref.	https://www.brenda-enzymes.org/enzyme.php?ecno=1.5.99.6#SUBSTRATE # https://books.google.de/books?id=HiL0BgAAQBAJ&pg=PA115&lpg=PA115&dq=spermidine+dehydrogenase+irreversible&source=bl&ots=ZZCxRcgy8V&sig=O2LkBTkU62eBop9NxjjsnmLPYoU&hl=de&sa=X&ved=0ahUKEwio8e-9p87ZAhUKlSwKHVWjD6QQ6AEIMzAB#v=onepage&q=spermidine%20dehydrogenase%20irreversible&f=false				
rxn13726	=		-1:cpd00004:0:0:"NADH";-5:cpd00067:0:0:"H+";-1:cpd15560:0:0:"Ubiquinone-8";1:cpd00003:0:0:"NAD";4:cpd00067:1:0:"H+";1:cpd15561:0:0:"Ubiquinol-8"	[SW] Reverse electron transport only in photosynthetic bacteria. [SW] Reversted to original direction and changing number of transporeted protons according to rxn08972	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=NADH-DEHYDROG-A-RXN				
rxn03275	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc	https://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.17#NATURAL%20SUBSTRATES # https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GLUCONOLACT-RXN				
rxn02705	>			[SW] irrev.	Baiocco, P.; Poce, G.; Alfonso, S.; Cocozza, M.; Porretta, G.C.; Colotti, G.; Biava, M.; Moraca, F.; Botta, M.; Yardley, V.; Fiorillo, A.; Lantella, A.; Malatesta, F.; Ilari, A.; ChemMedChem 8, 1175-1183 (2013)				
rxn00443	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GALACTONOLACTONE-DEHYDROGENASE-RXN				
rxn00872	<			[SW] irreversible according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=BUTYRYL-COA-DEHYDROGENASE-RXN				
rxn03052	>			[SW] "(EC 2.1.1.14) catalyzes the irreversible methylation of homocysteine using a methyl derivative of tetrahydrofolate"	10.1371/journal.pone.0111108				
rxn09780		TRUE		[SW] Mitochondrium-specific reaction					
rxn01048	>			[SW] irrev.	Bystrykh, L.V.; Sokolov, A.P.; Trotsenko, Y.A.; FEBS Lett. 132, 324-328 (1981)				
rxn00745	>			[SW] never reported reversible according to BRENDA	http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.121#NATURAL%20SUBSTRATES # https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.7.1.121-RXN				
rxn12217	>			[SW] spontaneous, and irreversible according to MetaCyc, irreversible (non-enzymatic reaction)	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-2881				
rxn04677	>			[SW] irrev.	Bystrykh, L.V.; Sokolov, A.P.; Trotsenko, Y.A.; FEBS Lett. 132, 324-328 (1981)				
rxn13496	>			[SW] irrev.	Hatter, K.; Sokatch, J.R.; Methods Enzymol. 166, 389-393 (1988)				
rxn03899	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-12900				
rxn04154	>			[SW] irrev according to ref.	Rzeznicka, K.; Walker, C.J.; Westergren, T.; Kannangara, C.G.; von Wettstein, D.; Merchant, S.; Gough, S.P.; Hansson, M.; Proc. Natl. Acad. Sci. USA 102, 5886-5891 (2005)				
rxn04948	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc. Srongly exergonic reaction.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=DTDP-GALACTOSE-6-DEHYDROGENASE-RXN # http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.186#SUBSTRATE				
rxn09179	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=PROTOPORGENOXI-RXN # http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#SUBSTRATE				
rxn09296	>			[SW] irrev.					
rxn02304	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=PROTOPORGENOXI-RXN # http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#SUBSTRATE				
rxn08913	>			[SW] irrev.					
rxn09941	>			[SW] irrev.					
rxn08912	>			[SW] irrev.					
rxn08354	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=DIMESULFREDUCT-RXN				
rxn13692	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=DIMESULFREDUCT-RXN				
rxn09313	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	http://www.brenda-enzymes.org/enzyme.php?ecno=1.7.2.3#NATURAL%20SUBSTRATES # https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN0-5264				
rxn06078	>			[SW] unsure, but highly exergonic reaction and never reported reversible.	http://www.brenda-enzymes.org/enzyme.php?ecno=2.5.1.47#NATURAL%20SUBSTRATES # https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=ACSERLY-RXN				
rxn08356	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=DIMESULFREDUCT-RXN				
rxn13716	>			[SW] hydrogenase is uni-directional	10.1074/jbc.M109.067751				
rxn01862		TRUE		[SW] Tis reaction is not reported with FAD(H2) as cofactor.					
rxn08355	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	http://www.brenda-enzymes.org/enzyme.php?ecno=1.7.2.3#NATURAL%20SUBSTRATES # https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN0-5264				
rxn09314	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	http://www.brenda-enzymes.org/enzyme.php?ecno=1.7.2.3#NATURAL%20SUBSTRATES # https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN0-5264				
rxn12777	>			[SW] unsure, but highly exergonic reaction and never reported reversible.	http://www.brenda-enzymes.org/enzyme.php?ecno=1.2.4.4#NATURAL%20SUBSTRATES				
rxn01639	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=FORMIMINOGLUTAMASE-RXN				
rxn05256	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-12019				
rxn05289	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=THIOREDOXIN-REDUCT-NADPH-RXN				
rxn08357	>			[SW] unsure. However, biosynthesis of DMSO unlikely, because its a xenobiotic.					
rxn09315	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN0-5264				
rxn09316	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN0-5264				
rxn12682		TRUE		[SW] Reaction cannot be found in any other database.					
rxn12054		TRUE		[SW] Reaction cannot be found in any other database.					
rxn03379	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	http://www.brenda-enzymes.org/enzyme.php?ecno=4.4.1.8#NATURAL%20SUBSTRATES # https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-12729				
rxn00131	>			[SW] irrev according to ref.	Hurwitz, J.; Heppel, L.A.; Horecker, B.L.; J. Biol. Chem. 226, 525-540 (1957)				
rxn00736	<			[SW] irrev according to ref. Reverse direction only	http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.38#SUBSTRATE				
rxn01226	>			[SW] irreversible accdording to several references. See BRENDA	http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.2.1#SUBSTRATE				
rxn14117	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=GLUCONATE-2-DEHYDROGENASE-RXN				
rxn14207	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.2.7#NATURAL%20SUBSTRATES # https://biocyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-2861				
rxn05748	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN0-3501				
rxn02260			-1:cpd00001:0:0:"H2O";-1:cpd03375:0:0:"3-Hydroxypropanoyl-CoA";1:cpd00010:0:0:"CoA";2:cpd00067:0:0:"H+";1:cpd00745:0:0:"Hydracrylic acid"	[SW] Reaction not coupled with ATP synthesis.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-13721				
rxn15275	>			[SW] unsure, but highly exergonic reaction and never reported reversible.	http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.2.2#SUBSTRATE				
rxn14369		TRUE		[SW] unspecified generic reaction.					
rxn14386		TRUE		[SW] unspecified generic reaction.					
rxn14317		TRUE		[SW] unspecified generic reaction.					
rxn14197		TRUE		[SW] unspecified generic reaction.					
rxn13519	>			[SW] irrev according to ref.	Mukai, T.; Kawai S.; Matsukawa, H.; Matuo, Y.; Murata, K.; Appl. Environ. Microbiol. 69, 3849-3857 (2003)				
rxn15018	>			[SW] irrev according to ref.	Hurwitz, J.; Heppel, L.A.; Horecker, B.L.; J. Biol. Chem. 226, 525-540 (1957)				
rxn15575	>			[SW] Cellulose hydrolase. Not rev. according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-10773				
rxn15557	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=CELLULOSE-SYNTHASE-UDP-FORMING-RXN				
rxn14050	>			[SW] irrev according to several references. See BRENDA	http://www.brenda-enzymes.org/enzyme.php?ecno=1.13.11.18#NATURAL%20SUBSTRATES				
rxn16131	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-10892				
rxn16093	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-8815				
rxn16103	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-8815				
rxn16092	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-8815				
rxn16102	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-8815				
rxn16097	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-8815				
rxn16105	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-8815				
rxn00569	<			[SW] Nitrite reductase (NAD(P)H) is irreversible and forms ammonium accdoring to several sources, including the E. coli model iJO1336.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN0-6377				
rxn15500	>			[SW] New direction according to Metacyc. Phosphatase is not reversible.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-12728				
rxn01348	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=6PFRUCTPHOS-RXN # http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.11#SUBSTRATE				
rxn13333	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN # http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.2.3#SUBSTRATE				
rxn13246	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN # http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.2.3#SUBSTRATE				
rxn01346	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=6PFRUCTPHOS-RXN # http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.11#SUBSTRATE				
rxn01347	>			[SW] never reported reversible according to BRENDA, and irreversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=6PFRUCTPHOS-RXN # http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.11#SUBSTRATE				
rxn15962	>			[SW] Changed according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=ACETYLSYNCLTH-RXN&&detail-level=2				
rxn02476	=			[JZ][SW] Reaction direction was wrong. Should be reversible according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.5.1.19-RXN				
rxn02937	>			[JZ][SW] Reaction direction was wrong. Should be reversed according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=AIRS-RXN				
rxn12953	>			[JZ][SW] Reaction direction was wrong. Should be reversed according to MetaCyc.	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=H2PTERIDINEPYROPHOSPHOKIN-RXN&detail-level=3				
rxn12361	>			[SW] RNA synthesis					
rxn12360	>			[SW] DNA synthesis					
rxn06724		TRUE		[SW] Reaction cannot be found in any other database & causes futile cycles. Probably also unbalanced					
rxn06761		TRUE		[SW] Reaction cannot be found in any other database & causes futile cycles. Probably also unbalanced					
rxn11023	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=R147-RXN				
rxn05091	>			[SW] New direction according to BRENDA	http://www.brenda-enzymes.org/enzyme.php?ecno=1.13.11.53#NATURAL%20SUBSTRATES				
rxn05107	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=3.1.3.77-RXN				
rxn13961	>			[SW] New direction according to Metacyc	https://metacyc.org/META/substring-search?type=NIL&object=1.14.14.1				
rxn11956	<			[SW] New direction according to Metacyc	https://metacyc.org/META/substring-search?type=NIL&object=1.14.14.1				
rxn00796	>			[SW] New direction according to Metacyc. In my Opinion this reaction is not complete.	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=2.8.1.6-RXN				
rxn06786		TRUE		[SW] Reaction cannot be found in any other database & causes futile cycles. Probably also unbalanced					
rxn03277		TRUE		[SW] Reaction cannot be found in any other database & causes futile cycles. Probably also unbalanced					
rxn06018		TRUE		[SW] generic reaction.					
rxn10043	>			[SW] Oxygen consuming reaction. Highly exergonic					
rxn14218		TRUE		[SW] generic reaction.					
rxn14234		TRUE		[SW] generic reaction.					
rxn12337		TRUE		[SW] generic reaction.					
rxn12338		TRUE		[SW] generic reaction.					
rxn12339		TRUE		[SW] generic reaction.					
rxn12341		TRUE		[SW] generic reaction.					
rxn12342		TRUE		[SW] generic reaction.					
rxn12343		TRUE		[SW] generic reaction.					
rxn12345		TRUE		[SW] generic reaction.					
rxn13047		TRUE		[SW] generic reaction.					
rxn13048		TRUE		[SW] generic reaction.					
rxn13049		TRUE		[SW] generic reaction.					
rxn13086		TRUE		[SW] generic reaction.					
rxn13093		TRUE		[SW] generic reaction.					
rxn13094		TRUE		[SW] generic reaction.					
rxn13095		TRUE		[SW] generic reaction.					
rxn12276	>			[SW] New direction according to Metacyc. Highly exergonic	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-7904				
rxn12321	>			[SW] New direction according to Metacyc. Highly exergonic	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-9624				
rxn10964		TRUE		[SW] Model-specific reaction.					
rxn10992		TRUE		[SW] Model-specific reaction.					
rxn12271	>			[SW] New direction according to Metacyc. Highly exergonic	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-7904				
rxn12315	>			[SW] New direction according to Metacyc. Highly exergonic	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-9624				
rxn11084		TRUE		[SW] Odd reactions causing futile cycles.					
rxn11177	>			[SW] New direction according to Metacyc. Exergonic	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=SAMDECARB-RXN				
rxn12180	>		-1:cpd00005:0:0:"NADPH";-2:cpd11795:0:0:"Ferricytochrome b5";1:cpd00006:0:0:"NADP";2:cpd11797:0:0:"Ferrocytochrome b5";1:cpd00067:0:0:"H+"	[SW] New direction according to Metacyc [SW] and balanced	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN				
rxn06324	>			[SW] Never reported reversible.	http://www.brenda-enzymes.org/enzyme.php?ecno=1.10.2.1#NATURAL%20SUBSTRATES				
rxn14119		TRUE		[SW] Mammal-specific					
rxn06159		TRUE		[SW] Mammal-specific					
rxn11123	>								
rxn06782		TRUE		[SW] generic reaction.					
rxn06277		TRUE		[SW] generic reaction.					
rxn12328	>			[SW] New direction according to Metacyc (*-acp hydrolase)	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-7902				
rxn12327	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-11474				
rxn12326	>			[SW] New direction according to Metacyc (*-acp reductase)	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=3-OXOACYL-ACP-REDUCT-RXN				
rxn12324	>			[SW] New direction according to Metacyc (*-acp reductase)	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=3-OXOACYL-ACP-REDUCT-RXN				
rxn12320	>			[SW] New direction according to Metacyc (*-acp hydrolase)	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-7902				
rxn12279	>			[SW] New direction according to Metacyc (acyl-acp dehydrogenase)	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=OHACYL-COA-DEHYDROG-RXN				
rxn12257	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=KETOACYLCOATHIOL-RXN				
rxn10800	>								
rxn16323	>			[SW] Unsure.					
rxn16207	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=SELENOCYSTEINE-LYASE-RXN				
rxn11633	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=THIOL-S-METHYLTRANSFERASE-RXN				
rxn02571	>			[SW] New direction according to Metacyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-12726				
rxn11052		TRUE		[SW] Wrong metabolite.					
rxn11090		TRUE		[SW] Wrong metabolite.					
rxn12255		TRUE		[SW] Reactions cause Futile Cycles. Probably not balanced.					
rxn12256		TRUE		[SW] Reactions cause Futile Cycles. Probably not balanced.					
rxn15674		TRUE		[SW] Reactions cause Futile Cycles. Probably not balanced.					
rxn16336		TRUE		[SW] Reactions cause Futile Cycles. Probably not balanced.					
rxn03175	=			[SW] Isomerase. Should be reversible.					
rxn03137	=			[SW] Reversible according to Metacyc & BRENDA.	http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.2.3#NATURAL%20SUBSTRATES				
rxn03135	=			[SW] Reversible according to Metacyc Histidine Biosynthesis Pathway.	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=HISTSYN-PWY				
