# gapseq version: 1.5.0 d9387beb
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=23.07;gram=neg
ID	Name	Prediction	Completeness	Status	NrReaction	NrSpontaneous	NrVague	NrKeyReaction	NrReactionFound	NrKeyReactionFound	ReactionsFound	SpontaneousReactions	KeyReactions
|GLUCONEO-PWY|	gluconeogenesis I	TRUE	84.6153846153846	threshold	13	0	0	0	11	0	1.1.1.39-RXN 2PGADEHYDRAT-RXN F16ALDOLASE-RXN F16BDEPHOS-RXN GAPOXNPHOSPHN-RXN MALATE-DEH-RXN MALIC-NADP-RXN PEPCARBOXYKIN-RXN PGLUCISOM-RXN PHOSGLYPHOS-RXN TRIOSEPISOMERIZATION-RXN		
|GLUCONSUPER-PWY|	D-gluconate degradation	FALSE	0		1	0	0	0	0	0			
|GLUCOSE1PMETAB-PWY|	glucose and glucose-1-phosphate degradation	FALSE	75		5	1	0	0	3	0	GLUCOKIN-RXN PHOSPHOGLUCMUT-RXN RXN0-6373	GLUCONOLACT-RXN	
|GLUGLNSYN-PWY|	L-glutamate biosynthesis IV	TRUE	100	full	1	0	0	0	1	0	GLUTAMATE-SYNTHASE-NADH-RXN		
|GLUT-REDOX-PWY|	glutathione-glutaredoxin redox reactions	TRUE	100	full	2	1	0	0	1	0	RXN0-7271	PRODISULFREDUCT-A-RXN	
|GLUTAMATE-DEG1-PWY|	L-glutamate degradation I	TRUE	100	full	1	0	0	0	1	0	GLUTAMATE-DEHYDROGENASE-RXN		
|GLUTAMATE-SYN2-PWY|	L-glutamate biosynthesis II	TRUE	100	full	1	0	0	0	1	0	GLUTAMATE-DEHYDROGENASE-NADP+-RXN		
|GLUTAMINDEG-PWY|	L-glutamine degradation I	TRUE	100	full	1	0	0	0	1	0	GLUTAMIN-RXN		
|GLUTAMINEFUM-PWY|	L-glutamine degradation II	TRUE	100	full	1	0	0	0	1	0	GLUTAMATESYN-RXN		
|GLUTATHIONESYN-PWY|	glutathione biosynthesis	FALSE	50		2	0	0	0	1	0	GLUTATHIONE-SYN-RXN		
|GLUTDEG-PWY|	L-glutamate degradation II	TRUE	100	full	2	0	0	0	2	0	ASPAMINOTRANS-RXN ASPARTASE-RXN		
|GLUTORN-PWY|	L-ornithine biosynthesis I	FALSE	80		5	0	0	1	4	0	ACETYLGLUTKIN-RXN ACETYLORNTRANSAM-RXN N-ACETYLGLUTPREDUCT-RXN N-ACETYLTRANSFER-RXN		ACETYLORNDEACET-RXN
|GLUTSYN-PWY|	L-glutamate biosynthesis I	TRUE	100	full	2	0	0	0	2	0	GLUTAMIN-RXN RXN-20084		
|GLUTSYNIII-PWY|	L-glutamate biosynthesis III	TRUE	100	full	1	0	0	0	1	0	GLUTDEHYD-RXN		
|GLYCEROLMETAB-PWY|	glycerol degradation V	FALSE	50		2	0	0	0	1	0	GLYCDEH-RXN		
|GLYCGREAT-PWY|	creatine biosynthesis	FALSE	0		2	0	0	2	0	0			GLYCINE-AMIDINOTRANSFERASE-RXN GUANIDINOACETATE-N-METHYLTRANSFERASE-RXN
|GLYCINE-SYN2-PWY|	glycine biosynthesis II	TRUE	100	full	3	0	0	0	3	0	GCVP-RXN GCVT-RXN RXN-8629		
|GLYCLEAV-PWY|	glycine cleavage	TRUE	100	full	3	0	0	1	3	1	GCVP-RXN GCVT-RXN RXN-8629		GCVP-RXN
|GLYCOCAT-PWY|	glycogen degradation I	FALSE	25		8	0	0	1	2	0	GLUCOKIN-RXN PHOSPHOGLUCMUT-RXN		RXN0-5146
|GLYCOGENSYNTH-PWY|	glycogen biosynthesis I (from ADP-D-Glucose)	FALSE	25		4	0	0	1	1	0	PHOSPHOGLUCMUT-RXN		GLYCOGENSYN-RXN
|GLYCOLATEMET-PWY|	glycolate and glyoxylate degradation I	TRUE	100	full	4	0	0	1	4	1	GKI-RXN GLYOCARBOLIG-RXN RXN0-7229 TSA-REDUCT-RXN		GLYOCARBOLIG-RXN
|GLYCOLYSIS|	glycolysis I (from glucose 6-phosphate)	FALSE	69.2307692307692		13	0	0	0	9	0	2PGADEHYDRAT-RXN F16ALDOLASE-RXN F16BDEPHOS-RXN GAPOXNPHOSPHN-RXN PEPDEPHOS-RXN PGLUCISOM-RXN PHOSGLYPHOS-RXN RXN-15513 TRIOSEPISOMERIZATION-RXN		
|GLYOXDEG-PWY|	glycolate and glyoxylate degradation II	TRUE	100	full	2	0	0	0	2	0	MALSYN-RXN RXN0-7229		
|GLYOXYLATE-BYPASS|	glyoxylate cycle	TRUE	100	full	6	0	0	2	6	2	ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN CITSYN-RXN ISOCIT-CLEAV-RXN MALATE-DEH-RXN MALSYN-RXN		ISOCIT-CLEAV-RXN MALSYN-RXN
|GLYSYN-ALA-PWY|	glycine biosynthesis III	TRUE	100	full	1	0	0	0	1	0	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN		
|GLYSYN-PWY|	glycine biosynthesis I	TRUE	100	full	1	0	0	0	1	0	GLYOHMETRANS-RXN		
|GLYSYN-THR-PWY|	glycine biosynthesis IV	TRUE	100	full	1	0	0	0	1	0	THREONINE-ALDOLASE-RXN		
|HCAMHPDEG-PWY|	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	FALSE	0		5	0	0	1	0	0			HCAMULTI-RXN
|HEME-BIOSYNTHESIS-II-1|	heme b biosynthesis V (aerobic)	FALSE	75		4	0	0	1	3	0	PROTOHEMEFERROCHELAT-RXN RXN0-1461 UROGENDECARBOX-RXN		RXN-21483
|HEME-BIOSYNTHESIS-II|	heme b biosynthesis I (aerobic)	TRUE	75	keyenzyme	4	0	0	1	3	1	PROTOHEMEFERROCHELAT-RXN RXN0-1461 UROGENDECARBOX-RXN		RXN0-1461
|HEMESYN2-PWY|	heme b biosynthesis II (oxygen-independent)	TRUE	75	keyenzyme	4	0	0	1	3	1	HEMN-RXN PROTOHEMEFERROCHELAT-RXN UROGENDECARBOX-RXN		HEMN-RXN
|HEXPPSYN-PWY|	hexaprenyl diphosphate biosynthesis	FALSE	0		1	0	0	0	0	0			
|HISDEG-PWY|	L-histidine degradation I	FALSE	75		4	0	0	0	3	0	HISTIDINE-AMMONIA-LYASE-RXN IMIDAZOLONEPROPIONASE-RXN UROCANATE-HYDRATASE-RXN		
|HISHP-PWY|	L-histidine degradation VI	TRUE	100	full	8	4	1	0	3	0	HISTIDINE-AMMONIA-LYASE-RXN IMIDAZOLONEPROPIONASE-RXN UROCANATE-HYDRATASE-RXN	RXN-7587 RXN-7592 RXN-7593 RXN-7594	
|HISTDEG-PWY|	L-histidine degradation IV	FALSE	0		2	0	1	0	0	0			
|HISTSYN-PWY|	L-histidine biosynthesis	TRUE	90	threshold	10	0	0	0	9	0	ATPPHOSPHORIBOSYLTRANS-RXN GLUTAMIDOTRANS-RXN HISTALDEHYD-RXN HISTAMINOTRANS-RXN HISTCYCLOHYD-RXN HISTIDPHOS-RXN HISTOLDEHYD-RXN IMIDPHOSDEHYD-RXN PRIBFAICARPISOM-RXN		
|HOMOCYSDEGR-PWY|	L-cysteine biosynthesis III (from L-homocysteine)	FALSE	50		2	0	0	0	1	0	RXN-15130		
|HOMOSER-METSYN-PWY|	L-methionine biosynthesis I	TRUE	80	threshold	5	0	0	2	4	2	CYSTATHIONINE-BETA-LYASE-RXN HOMOCYSMETB12-RXN HOMSUCTRAN-RXN O-SUCCHOMOSERLYASE-RXN		HOMSUCTRAN-RXN O-SUCCHOMOSERLYASE-RXN
|HOMOSER-THRESYN-PWY|	L-threonine biosynthesis	TRUE	100	full	2	0	0	0	2	0	HOMOSERKIN-RXN THRESYN-RXN		
|HOMOSERSYN-PWY|	L-homoserine biosynthesis	TRUE	100	full	3	0	0	0	3	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN HOMOSERDEHYDROG-RXN		
|HYDROXYPRODEG-PWY|	trans-4-hydroxy-L-proline degradation I	TRUE	100	full	5	1	1	0	3	0	4-HYDROXYGLUTAMATE-AMINOTRANSFERASE-RXN 4OH2OXOGLUTARALDOL-RXN RXN66-545	RXN-14471	
|IDNCAT-PWY|	L-idonate degradation	FALSE	33.3333333333333		3	0	0	0	1	0	GLUCONATE-5-DEHYDROGENASE-RXN		
|ILEUDEG-PWY|	L-isoleucine degradation I	TRUE	100	full	6	0	0	0	6	0	1.1.1.178-RXN 2-METHYLACYL-COA-DEHYDROGENASE-RXN 2KETO-3METHYLVALERATE-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN METHYLACETOACETYLCOATHIOL-RXN TIGLYLCOA-HYDROXY-RXN		
|ILEUSYN-PWY|	L-isoleucine biosynthesis I (from threonine)	TRUE	100	full	7	2	0	1	5	1	ACETOOHBUTREDUCTOISOM-RXN ACETOOHBUTSYN-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN DIHYDROXYMETVALDEHYDRAT-RXN RXN-15122	RXN-15121 RXN-15123	RXN-15122
|KDO-LIPASYN-PWY|	(Kdo)2-lipid A biosynthesis (E. coli)	FALSE	0		2	0	0	0	0	0			
|KDOSYN-PWY|	Kdo transfer to lipid IVA (E. coli)	TRUE	100	full	2	0	0	0	2	0	KDOTRANS-RXN KDOTRANS2-RXN		
|LACTOSECAT-PWY|	lactose degradation I	FALSE	20		5	0	0	0	1	0	LACTOSE6P-HYDROXY-RXN		
|LACTOSEUTIL-PWY|	lactose degradation II	FALSE	0		3	0	1	1	0	0			KETOLACTOSE-RXN
|LARABITOLUTIL-PWY|	xylitol degradation I	FALSE	50		2	0	0	1	1	0	XYLULOKIN-RXN		D-XYLULOSE-REDUCTASE-RXN
|LCYSDEG-PWY|	L-cysteine degradation II	TRUE	100	full	3	2	0	1	1	1	RXN-15129	RXN-15124 RXN-15127	RXN-15129
|LEU-DEG2-PWY|	L-leucine degradation I	TRUE	100	full	6	0	0	1	6	1	2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN BRANCHED-CHAINAMINOTRANSFERLEU-RXN HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN METHYLCROTONYL-COA-CARBOXYLASE-RXN METHYLGLUTACONYL-COA-HYDRATASE-RXN RXN0-2301		METHYLCROTONYL-COA-CARBOXYLASE-RXN
|LEUSYN-PWY|	L-leucine biosynthesis	TRUE	100	full	6	1	0	0	5	0	2-ISOPROPYLMALATESYN-RXN 3-ISOPROPYLMALDEHYDROG-RXN 3-ISOPROPYLMALISOM-RXN BRANCHED-CHAINAMINOTRANSFERLEU-RXN RXN-8991	RXN-7800	
|LIPA-CORESYN-PWY|	lipid A-core biosynthesis (E. coli K-12)	FALSE	0		10	0	1	0	0	0			
|LIPAS-PWY|	triacylglycerol degradation	FALSE	0		3	0	0	1	0	0			TRIACYLGLYCEROL-LIPASE-RXN
|LIPASYN-PWY|	phospholipases	FALSE	0		5	0	0	0	0	0			
|LYSDEGII-PWY|	L-lysine degradation III	FALSE	16.6666666666667		6	0	3	0	1	0	RXN-8182		
|LYSINE-AMINOAD-PWY|	L-lysine biosynthesis IV	FALSE	50		9	1	2	1	3	1	1.5.1.7-RXN 2-AMINOADIPATE-AMINOTRANSFERASE-RXN RXN3O-127	RXN3O-1983	RXN3O-127
|LYSINE-DEG1-PWY|	L-lysine degradation XI	TRUE	100	full	5	0	1	0	4	0	1.2.1.31-RXN 1.5.1.8-RXN 1.5.1.9-RXN 2-AMINOADIPATE-AMINOTRANSFERASE-RXN		
|LYXMET-PWY|	L-lyxose degradation	FALSE	25		4	0	0	1	1	0	LYXK-RXN		LYXISOM-RXN
|M-CRESOL-DEGRADATION-PWY|	m-cresol degradation	FALSE	50		5	0	1	0	2	0	3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN 3-OH-BENZALDEHYDE-DEHYDROG-NADP+-RXN		3-5-XYLENOL-METHYLHYDROXYLASE-RXN
|MALATE-ASPARTATE-SHUTTLE-PWY|	malate/L-aspartate shuttle pathway	TRUE	100	full	2	0	0	0	2	0	ASPAMINOTRANS-RXN MALATE-DEH-RXN		
|MALTOSECAT-PWY|	maltose degradation	FALSE	0		2	0	0	1	0	0			MALTOSE-PHOSPHORYLASE-RXN
|MANNCAT-PWY|	D-mannose degradation I	FALSE	50		2	0	0	1	1	0	MANNPISOM-RXN		TRANS-RXN-165
|MANNIDEG-PWY|	mannitol degradation I	FALSE	0		1	0	0	0	0	0			
|MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS|	protein N-glycosylation initial phase (eukaryotic)	FALSE	5.26315789473684		19	0	8	0	1	0	RXN-5464		
|MENAQUINONESYN-PWY|	menaquinol-8 biosynthesis	TRUE	100	full	1	0	0	0	1	0	ADOMET-DMK-METHYLTRANSFER-RXN		
|METH-ACETATE-PWY|	methanogenesis from acetate	FALSE	40		6	0	1	0	2	0	ACETATEKIN-RXN PHOSACETYLTRANS-RXN		
|METHANOGENESIS-PWY|	methanogenesis from H2 and CO2	FALSE	16.6666666666667		6	0	0	0	1	0	METHELENE-THMPT-OXI-RXN		
|METHFORM-PWY|	methyl-coenzyme M reduction to methane	FALSE	0		1	0	0	0	0	0			
|METHIONINE-DEG1-PWY|	L-methionine degradation I (to L-homocysteine)	FALSE	66.6666666666667		3	0	1	0	2	0	ADENOSYLHOMOCYSTEINASE-RXN S-ADENMETSYN-RXN		
|METHYLGALLATE-DEGRADATION-PWY|	methylgallate degradation	FALSE	0		6	1	0	1	0	0		RXN-9983	METHYLGALLATE-RXN
|MGLDLCTANA-PWY|	methylglyoxal degradation VI	FALSE	75		4	0	0	0	3	0	D-LACTALDEHYDE-DEHYDROGENASE-RXN D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN LACTALDEHYDE-OXI-RXN		
|N2FIX-PWY|	nitrogen fixation I (ferredoxin)	FALSE	0		1	0	0	0	0	0			
|NAD-BIOSYNTHESIS-III|	NAD biosynthesis from nicotinamide	FALSE	0		2	0	0	1	0	0			2.4.2.12-RXN
|NAD-BIOSYNTHESIS-II|	NAD salvage pathway III (to nicotinamide riboside)	FALSE	66.6666666666667		3	0	0	2	2	1	RXN-5822 RXN-5841		NADPYROPHOSPHAT-RXN RXN-5841
|NADPHOS-DEPHOS-PWY-1|	NAD phosphorylation and transhydrogenation	TRUE	100	full	2	0	0	0	2	0	NAD-KIN-RXN TRANS-RXN0-277		
|NADPHOS-DEPHOS-PWY|	NAD phosphorylation and dephosphorylation	TRUE	100	full	3	0	0	1	3	1	NAD-KIN-RXN RXN-5822 TRANS-RXN0-277		RXN-5822
|NAGLIPASYN-PWY|	lipid IVA biosynthesis (E. coli)	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	LIPIDADISACCHARIDESYNTH-RXN TETRAACYLDISACC4KIN-RXN UDPACYLGLCNACDEACETYL-RXN UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN UDPNACETYLGLUCOSAMACYLTRANS-RXN		
|NONMEVIPP-PWY|	methylerythritol phosphate pathway I	TRUE	88.8888888888889	threshold	9	0	0	1	8	1	2.7.1.148-RXN 2.7.7.60-RXN DXPREDISOM-RXN DXS-RXN ISPH2-RXN RXN-15878 RXN0-302 RXN0-884		RXN-15878
|NONOXIPENT-PWY|	pentose phosphate pathway (non-oxidative branch) I	TRUE	100	full	5	0	0	1	5	1	1TRANSKETO-RXN 2TRANSKETO-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN TRANSALDOL-RXN		TRANSALDOL-RXN
|NOPALINEDEG-PWY|	nopaline degradation	TRUE	100	full	1	0	0	0	1	0	D-NOPALINE-DEHYDROGENASE-RXN		
|NPGLUCAT-PWY|	Entner-Doudoroff pathway II (non-phosphorylative)	FALSE	50		9	1	0	0	4	0	2PGADEHYDRAT-RXN GKI-RXN GLUCONATE-DEHYDRATASE-RXN PEPDEPHOS-RXN	GLUCONOLACT-RXN	
|OCTOPINEDEG-PWY|	octopine degradation	TRUE	100	full	1	0	0	0	1	0	D-OCTOPINE-DEHYDROGENASE-RXN		
|ORN-AMINOPENTANOATE-CAT-PWY|	L-ornithine degradation I (L-proline biosynthesis)	TRUE	100	full	1	0	0	0	1	0	ORNITHINE-CYCLODEAMINASE-RXN		
|OXIDATIVEPENT-PWY|	pentose phosphate pathway (oxidative branch) I	TRUE	100	full	3	0	0	0	3	0	6PGLUCONOLACT-RXN GLU6PDEHYDROG-RXN RXN-9952		
|P101-PWY|	ectoine biosynthesis	FALSE	60		5	0	0	1	3	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN R101-RXN		R103-RXN
|P105-PWY|	TCA cycle IV (2-oxoglutarate decarboxylase)	TRUE	100	full	9	0	0	2	9	2	ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN CITSYN-RXN FUMHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN RXN-14971 RXN-7774 SUCCSEMIALDDEHYDROG-RXN		RXN-7774 SUCCSEMIALDDEHYDROG-RXN
|P108-PWY|	pyruvate fermentation to propanoate I	TRUE	85.7142857142857	threshold	7	0	0	1	6	1	2.1.3.1-RXN FUMHYDR-RXN MALATE-DEH-RXN METHYLMALONYL-COA-EPIM-RXN METHYLMALONYL-COA-MUT-RXN RXN0-268		2.1.3.1-RXN
|P121-PWY|	adenine and adenosine salvage I	FALSE	50		2	0	0	0	1	0	ADENPRIBOSYLTRAN-RXN		
|P122-PWY|	heterolactic fermentation	TRUE	88.8888888888889	threshold	18	0	0	0	16	0	2PGADEHYDRAT-RXN 6PGLUCONDEHYDROG-RXN 6PGLUCONOLACT-RXN ALCOHOL-DEHYDROG-RXN FRUCTOKINASE-RXN GAPOXNPHOSPHN-RXN GLU6PDEHYDROG-RXN GLUCOKIN-RXN L-LACTATE-DEHYDROGENASE-RXN PEPDEPHOS-RXN PGLUCISOM-RXN PHOSACETYLTRANS-RXN PHOSGLYPHOS-RXN PHOSPHOKETOLASE-RXN RIBULP3EPIM-RXN RXN-15513		
|P124-PWY|	Bifidobacterium shunt	FALSE	86.6666666666667		15	0	0	2	13	1	1TRANSKETO-RXN 2PGADEHYDRAT-RXN ACETATEKIN-RXN GAPOXNPHOSPHN-RXN GLUCOKIN-RXN L-LACTATE-DEHYDROGENASE-RXN PEPDEPHOS-RXN PGLUCISOM-RXN PHOSGLYPHOS-RXN PHOSPHOKETOLASE-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN TRANSALDOL-RXN		FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN PHOSPHOKETOLASE-RXN
|P141-PWY|	atrazine degradation I (aerobic)	FALSE	0		3	0	0	1	0	0			3.8.1.8-RXN
|P161-PWY|	acetylene degradation (anaerobic)	FALSE	60		5	0	0	1	3	0	ACETATEKIN-RXN ALCOHOL-DEHYDROG-RXN PHOSACETYLTRANS-RXN		R141-RXN
|P162-PWY|	L-glutamate degradation V (via hydroxyglutarate)	FALSE	60		10	0	0	0	6	0	ACETYL-COA-ACETYLTRANSFER-RXN GLUTAMATE-DEHYDROGENASE-RXN KETOGLUTREDUCT-RXN R11-RXN RXN-11662 RXN-11667		
|P163-PWY|	L-lysine fermentation to acetate and butanoate	FALSE	30		10	0	0	1	3	0	ACETATEKIN-RXN ACETYL-COA-ACETYLTRANSFER-RXN PHOSACETYLTRANS-RXN		LYSINE-23-AMINOMUTASE-RXN
|P164-PWY|	purine nucleobases degradation I (anaerobic)	FALSE	35.7142857142857		15	1	6	0	5	0	1.2.1.2-RXN ACETATEKIN-RXN FORMYLTHFDEFORMYL-RXN GUANINE-DEAMINASE-RXN METHENYLTHFCYCLOHYDRO-RXN	R63-RXN	
|P181-PWY|	nicotine degradation I (pyridine pathway)	FALSE	15.3846153846154		17	3	1	0	2	0	RXN-13067 SUCCSEMIALDDEHYDROG-RXN	RXN-13068 RXN-13070 RXN-16527	
|P183-PWY|	catechol degradation to 2-hydroxypentadienoate I	FALSE	0		2	0	0	0	0	0			
|P184-PWY|	protocatechuate degradation I (meta-cleavage pathway)	FALSE	0		8	2	0	1	0	0		R107-RXN RXN-9983	PROTOCATECHUATE-45-DIOXYGENASE-RXN
|P185-PWY|	formaldehyde assimilation III (dihydroxyacetone cycle)	TRUE	100	full	12	0	0	1	12	1	1TRANSKETO-RXN 2TRANSKETO-RXN F16ALDOLASE-RXN F16BDEPHOS-RXN FORMALDEHYDE-TRANSKETOLASE-RXN GAPOXNPHOSPHN-RXN GLYCERONE-KINASE-RXN PHOSGLYPHOS-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN TRANSALDOL-RXN TRIOSEPISOMERIZATION-RXN		FORMALDEHYDE-TRANSKETOLASE-RXN
|P2-PWY|	citrate lyase activation	FALSE	0		5	0	2	0	0	0			
|P201-PWY|	nitroglycerin degradation	FALSE	40		5	0	3	0	2	0	R201-RXN R203-RXN		
|P203-PWY|	sulfur disproportionation I (anaerobic)	FALSE	0		1	0	1	0	0	0			
|P21-PWY|	pentose phosphate pathway (partial)	TRUE	100	full	3	0	0	0	3	0	1TRANSKETO-RXN 2TRANSKETO-RXN RIBULP3EPIM-RXN		
|P221-PWY|	octane oxidation	TRUE	100	full	5	0	0	1	5	1	ALKANE-1-MONOOXYGENASE-RXN R221-RXN R222-RXN R223-RXN RUBREDOXIN--NAD+-REDUCTASE-RXN		ALKANE-1-MONOOXYGENASE-RXN
|P222-PWY|	sulfide oxidation I (to sulfur globules)	FALSE	0		1	0	0	0	0	0			
|P23-PWY|	reductive TCA cycle I	FALSE	63.6363636363636		11	0	0	1	7	0	ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN FUMHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN PYRUVATE-CARBOXYLASE-RXN SUCCCOASYN-RXN		ATP-CITRATE-PRO-S--LYASE-RXN
|P241-PWY|	coenzyme B biosynthesis	FALSE	0		16	1	8	0	0	0		RXN3O-1983	
|P261-PWY|	coenzyme M biosynthesis I	FALSE	0		7	0	3	0	0	0			
|P282-PWY|	nitrite oxidation	TRUE	100	full	1	0	0	0	1	0	R247-RXN		
|P283-PWY|	hydrogen oxidation I (aerobic)	FALSE	0		1	0	0	0	0	0			
|P3-PWY|	gallate degradation III (anaerobic)	FALSE	50		11	0	1	0	5	0	ACETATEKIN-RXN PHOSACETYLTRANS-RXN R11-RXN R8-RXN RXN-11667		
|P301-PWY|	galena oxidation	FALSE	0		1	0	1	0	0	0			
|P302-PWY|	L-sorbose degradation	FALSE	0		2	0	0	1	0	0			R262-RXN
|P303-PWY|	ammonia oxidation II (anaerobic)	FALSE	33.3333333333333		3	0	0	0	1	0	NITRITE-REDUCTASE-CYTOCHROME-RXN		
|P321-PWY|	benzoyl-CoA degradation III (anaerobic)	FALSE	75		9	0	1	0	6	0	R265-RXN R266-RXN R267-RXN R268-RXN RXN-8031 RXN-8032		
|P341-PWY|	glycolysis V (Pyrococcus)	FALSE	50		10	0	0	2	5	0	2PGADEHYDRAT-RXN F16ALDOLASE-RXN PEPDEPHOS-RXN PGLUCISOM-RXN TRIOSEPISOMERIZATION-RXN		1.2.7.6-RXN R302-RXN
|P342-PWY|	orcinol degradation	FALSE	0		4	0	4	0	0	0			
|P343-PWY|	resorcinol degradation	FALSE	33.3333333333333		3	0	0	0	1	0	MALEYLACETATE-REDUCTASE-RXN		
|P345-PWY|	aldoxime degradation	FALSE	33.3333333333333		3	0	0	1	1	0	NICOTINAMID-RXN		R312-RXN
|P401-PWY|	cyanide degradation	TRUE	100	full	1	0	0	0	1	0	L-3-CYANOALANINE-SYNTHASE-RXN		
|P42-PWY|	incomplete reductive TCA cycle	FALSE	57.1428571428571		7	0	0	0	4	0	FUMHYDR-RXN MALATE-DEH-RXN PYRUVATE-CARBOXYLASE-RXN SUCCCOASYN-RXN		
|P421-PWY|	4-nitrotoluene degradation I	FALSE	66.6666666666667		3	0	0	0	2	0	R362-RXN R363-RXN		
|P481-PWY|	adamantanone degradation	FALSE	0		4	0	0	0	0	0			
|P482-PWY|	arsonoacetate degradation	FALSE	0		2	0	1	0	0	0			
|P483-PWY|	phosphonoacetate degradation	TRUE	100	full	1	0	0	0	1	0	3.11.1.2-RXN		
|P541-PWY|	glycine betaine biosynthesis IV (from glycine)	FALSE	0		3	0	0	0	0	0			
|P561-PWY|	proline betaine degradation I	FALSE	66.6666666666667		3	0	0	0	2	0	R501-RXN R502-RXN		
|P562-PWY|	myo-inositol degradation I	TRUE	100	full	7	0	0	1	7	1	4.1.2.29-RXN 5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN MYO-INOSITOL-2-DEHYDROGENASE-RXN MYO-INOSOSE-2-DEHYDRATASE-RXN RXN-14149 RXN-14150 RXN-2902		MYO-INOSITOL-2-DEHYDROGENASE-RXN
|P581-PWY|	thiocyanate degradation I	FALSE	0		1	0	0	0	0	0			
|P601-PWY|	(R)-camphor degradation	FALSE	0		8	2	2	1	0	0		R544-RXN R547-RXN	R541-RXN
|P621-PWY|	nylon-6 oligomer degradation	FALSE	20		7	1	1	0	1	0	6-OXOHEXANOATE-OXIDATION-RXN	R561-RXN	
|P641-PWY|	phenylmercury acetate degradation	FALSE	50		2	0	0	1	1	1	MERCURY-II-REDUCTASE-RXN		MERCURY-II-REDUCTASE-RXN
|P661-PWY|	dibenzo-p-dioxin degradation	FALSE	0		4	1	2	0	0	0		R603-RXN	
|P662-PWY|	dibenzofuran degradation	FALSE	0		3	0	0	0	0	0			
|PANTO-PWY|	phosphopantothenate biosynthesis I	FALSE	75		4	0	0	0	3	0	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN PANTOATE-BETA-ALANINE-LIG-RXN PANTOTHENATE-KIN-RXN		
|PARATHION-DEGRADATION-PWY|	parathion degradation	FALSE	0		2	0	1	1	0	0			ARYLDIALKYL-PHOSPHATASE-RXN
|PCEDEG-PWY2|	tetrachloroethene degradation II	FALSE	0		2	0	0	0	0	0			
|PCEDEG-PWY|	tetrachloroethene degradation	FALSE	0		4	0	1	0	0	0			
|PCPDEG-PWY|	pentachlorophenol degradation	FALSE	55.5555555555556		10	1	0	1	5	0	MALEYLACETATE-REDUCTASE-RXN RXN-18403 RXN-18405 RXN-18406 RXN-18407	RXN-18362	PCP4MONO-RXN
|PHENOLDEG-PWY|	phenol degradation II (anaerobic)	FALSE	25		4	0	0	1	1	0	4-HYDROXYBENZOATE--COA-LIGASE-RXN		PHENOLPHOS-RXN
|PHENYLALANINE-DEG1-PWY|	L-phenylalanine degradation I (aerobic)	FALSE	0		1	0	0	0	0	0			
|PHESYN|	L-phenylalanine biosynthesis I	TRUE	100	full	3	0	0	1	3	1	CHORISMATEMUT-RXN PREPHENATEDEHYDRAT-RXN RXN-10814		PREPHENATEDEHYDRAT-RXN
|PHOSPHONOTASE-PWY|	2-aminoethylphosphonate degradation I	FALSE	33.3333333333333		3	0	0	1	1	1	2.6.1.37-RXN		2.6.1.37-RXN
|PLPSAL-PWY|	pyridoxal 5'-phosphate salvage I	FALSE	50		6	0	0	0	3	0	PMPOXI-RXN PNPOXI-RXN PYRIDOXINE-4-DEHYDROGENASE-RXN		
|PPGPPMET-PWY|	ppGpp metabolism	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	GDPKIN-RXN GDPPYPHOSKIN-RXN GTPPYPHOSKIN-RXN PPGPPSYN-RXN RXN0-6427		
|PROPIONMET-PWY|	propanoyl CoA degradation I	TRUE	100	full	3	0	0	0	3	0	METHYLMALONYL-COA-EPIM-RXN METHYLMALONYL-COA-MUT-RXN PROPIONYL-COA-CARBOXY-RXN		
