# gapseq version: 1.2 4a12343
# Sequence DB md5sum: 17e92c9 (2023-12-12, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-7480|	2,3-dihydroxybenzoate degradation	false	0	0	2	0	
|PWY-7482|	cyclooctatin biosynthesis	false	0	0	0	0	
|PWY-7483|	elloramycin biosynthesis	false	7	0	0	0	RXN-11975 
|PWY-7485|	tetracenomycin C biosynthesis	false	10	0	0	0	RXN-11975 
|PWY-7496|	linuron degradation	false	0	0	1	0	
|PWY-7510|	rhizocticin A and B biosynthesis	false	25	3	0	0	
|PWY-7512|	3,5,6-trichloro-2-pyridinol degradation	false	0	0	1	0	
|PWY-7513|	flaviolin dimer and mompain biosynthesis	false	0	0	0	0	
|PWY-7514|	L-tyrosine degradation IV (to 4-methylphenol)	false	66	1	0	0	TYROSINE-AMINOTRANSFERASE-RXN 4.1.1.83-RXN 
|PWY-7515|	trans-3-hydroxy-L-proline degradation	false	0	0	2	0	
|PWY-7516|	L-lyxonate degradation	false	0	0	0	0	
|PWY-7521|	3-(4-sulfophenyl)butanoate degradation	false	0	1	2	0	
|PWY-7529|	CMP-N-acetyl-7-O-acetylneuraminate biosynthesis	false	0	3	1	0	
|PWY-7530|	Escherichia coli serotype O:104 O antigen biosynthesis	false	37	1	0	0	RXN-14572 GLCNACPTRANS-RXN 
|PWY-7531|	mannojirimycin biosynthesis	false	0	0	2	0	
|PWY-7536|	2-amino-3-hydroxycyclopent-2-enone biosynthesis	false	0	0	2	0	
|PWY-7539|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	false	20	1	0	0	
|PWY-7541|	1,2-propanediol biosynthesis from lactate (engineered)	false	0	0	0	0	
|PWY-7544|	pyruvate to cytochrome bo oxidase electron transfer	false	0	0	0	0	
|PWY-7545|	pyruvate to cytochrome bd oxidase electron transfer	false	0	0	0	0	
|PWY-7547|	prodigiosin biosynthesis	false	8	0	0	0	RXN-15784 
|PWY-7552|	heme b biosynthesis III (from siroheme)	false	0	1	0	0	
|PWY-7554|	heme d1 biosynthesis	false	0	0	0	0	
|PWY-7557|	(-)-dehydrodiconiferyl alcohol degradation	false	16	1	0	0	
|PWY-7560|	methylerythritol phosphate pathway II	false	22	0	1	0	DXS-RXN 2.7.1.148-RXN 
|PWY-7562|	3,6-anhydro-&alpha;-L-galactopyranose degradation	false	0	0	0	0	
|PWY-7564|	bacimethrin and bacimethrin pyrophosphate biosynthesis	false	25	0	1	0	RXN-15914 
|PWY-7566|	L-gulonate degradation	false	0	0	0	0	
|PWY-7568|	L-galactose degradation	false	0	0	1	0	
|PWY-7569|	arginomycin biosynthesis	false	11	1	0	0	
|PWY-7570|	blasticidin S biosynthesis	false	10	1	0	0	
|PWY-7573|	GDP-mycosamine biosynthesis	false	0	1	0	0	
|PWY-7574|	propanoyl-CoA degradation II	false	0	0	1	0	
|PWY-7576|	nitrogen fixation II (flavodoxin)	false	0	0	0	0	
|PWY-7578|	phycoviolobilin biosynthesis	false	0	0	1	0	
|PWY-7579|	phycourobilin biosynthesis	false	0	0	1	0	
|PWY-7580|	phycoerythrobilin biosynthesis II	false	0	1	0	0	
|PWY-7581|	N-acetylneuraminate and N-acetylmannosamine degradation II	false	0	0	1	0	
|PWY-7582|	mercaptosuccinate degradation	false	0	0	1	0	
|PWY-7583|	arachidonate biosynthesis II (bacteria)	false	0	1	0	0	
|PWY-7585|	docosahexaenoate biosynthesis II (bacteria)	false	0	0	0	0	
|PWY-7586|	&beta;-1,4-D-mannosyl-N-acetyl-D-glucosamine degradation	false	66	0	0	0	PHOSMANMUT-RXN MANNPISOM-RXN 
|PWY-7587|	oleate biosynthesis III (cyanobacteria)	false	0	0	0	0	
|PWY-7588|	ursodeoxycholate biosynthesis (bacteria)	false	0	0	1	0	
|PWY-7589|	palmitoleate biosynthesis III (cyanobacteria)	false	0	0	1	0	
|PWY-7591|	okenone biosynthesis	false	0	0	2	0	
|PWY-7593|	linoleate biosynthesis III (cyanobacteria)	false	0	0	0	0	
|PWY-7594|	&gamma;-linolenate biosynthesis III (cyanobacteria)	false	0	0	0	0	
|PWY-7595|	stearidonate biosynthesis (cyanobacteria)	false	0	0	0	0	
|PWY-7598|	&alpha;-linolenate biosynthesis II (cyanobacteria)	false	0	0	0	0	
|PWY-7610|	GDP-6-deoxy-D-altro-heptose biosynthesis	false	0	0	2	0	
|PWY-7613|	GDP-6-deoxy-D-manno-heptose biosynthesis	false	0	0	0	0	
|PWY-761|	rhizobactin 1021 biosynthesis	false	14	1	0	0	
|PWY-7620|	naphthalene degradation (anaerobic)	false	50	0	0	0	RXN-15001 RXN-16239 
|PWY-7621|	autoinducer CAI-1 biosynthesis	false	0	0	0	0	
|PWY-7623|	astaxanthin dirhamnoside biosynthesis	false	0	1	0	0	
|PWY-7624|	nystatin biosynthesis	false	0	0	0	0	
|PWY-7626|	bacilysin biosynthesis	false	20	1	0	0	CHORISMATEMUT-RXN 
|PWY-7627|	2,4,6-trinitrophenol and 2,4-dinitrophenol degradation	false	28	2	0	0	
|PWY-7628|	2,4-dinitroanisole degradation	false	0	0	0	0	
|PWY-7637|	2,2'-dihydroxyketocarotenoids biosynthesis	false	0	0	0	0	
|PWY-7638|	echinenone and zeaxanthin biosynthesis (Synechocystis)	false	0	0	0	0	
|PWY-7639|	bis(guanylyl molybdenum cofactor) biosynthesis	false	0	0	0	0	
|PWY-7641|	5-hexynoate biosynthesis	false	0	0	0	0	
|PWY-7644|	heparin degradation	false	20	1	0	0	
|PWY-7645|	hyaluronan degradation	false	0	0	0	0	
|PWY-7646|	dermatan sulfate degradation I (bacterial)	false	25	1	0	0	
|PWY-7647|	ulvan degradation	false	0	0	0	0	
|PWY-7651|	heparan sulfate degradation	false	0	0	0	0	
|PWY-7652|	echinocandin B degradation	false	0	3	0	0	
|PWY-7657|	dTDP-&beta;-L-digitoxose biosynthesis	false	0	0	0	0	
|PWY-7663|	gondoate biosynthesis (anaerobic)	false	50	0	1	0	RXN-16629 RXN-16630 
|PWY-7664|	oleate biosynthesis IV (anaerobic)	false	42	0	1	0	RXN-16615 RXN-16616 RXN-16621 RXN-16622 RXN-16625 RXN-16626 
|PWY-7666|	galactolipid biosynthesis II	false	0	0	0	0	
|PWY-7671|	saframycin A biosynthesis	false	10	1	0	0	
|PWY-7674|	CMP-8-amino-3,8-dideoxy-D-manno-octulosonate biosynthesis	false	0	0	2	0	
|PWY-7675|	Kdo transfer to lipid IVA (Haemophilus)	false	0	0	1	0	
|PWY-7676|	Kdo8N transfer to lipid IVA	false	0	1	0	0	
|PWY-7677|	rosamicin biosynthesis	false	20	1	0	0	
|PWY-7681|	1-chloro-2-nitrobenzene degradation	false	0	0	0	0	
|PWY-7683|	nitrite reduction (hemoglobin)	false	0	1	0	0	
|PWY-7684|	&alpha;-diglucosyldiacylglycerol biosynthesis	false	0	0	0	0	
|PWY-7685|	L-malate degradation I	true	100	0	0	0	RXN-16819 
|PWY-7686|	L-malate degradation II	true	100	0	0	0	1.1.1.39-RXN 
|PWY-7688|	dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	false	0	0	0	0	
|PWY-7690|	holomycin biosynthesis	false	0	0	0	0	
|PWY-7691|	10,13-epoxy-11-methyl-octadecadienoate biosynthesis	false	0	0	0	0	
|PWY-7693|	guadinomine B biosynthesis	false	15	1	0	0	RXN-16910 
|PWY-7694|	zwittermicin A biosynthesis	false	0	0	0	0	
|PWY-7698|	2,5-xylenol and 3,5-xylenol degradation	false	23	2	0	0	R-2-METHYLMALATE-DEHYDRATASE-RXN 
|PWY-7700|	4-methylphenol degradation to protocatechuate	false	0	0	0	0	
|PWY-7703|	2,4-xylenol degradation to protocatechuate	false	0	4	0	0	
|PWY-7706|	dapdiamides biosynthesis	false	0	0	0	0	
|PWY-7708|	lyngbyatoxin biosynthesis	false	0	0	0	0	
|PWY-7710|	FeMo cofactor biosynthesis	false	0	2	0	0	
|PWY-7717|	3-hydroxy-4-methyl-anthranilate biosynthesis I	false	16	1	0	0	
|PWY-7718|	actinomycin D biosynthesis	false	0	0	0	0	
|PWY-7719|	CMP-diacetamido-8-epilegionaminic acid biosynthesis	false	0	0	0	0	
|PWY-7722|	sulfoquinovose degradation II	false	20	0	2	1	RXN-17097 
|PWY-7723|	bacterial bioluminescence	false	0	0	1	0	
|PWY-7729|	5,6-dimethylbenzimidazole biosynthesis II (anaerobic)	false	0	0	0	0	
|PWY-7733|	3-hydroxyquinaldate biosynthesis	false	0	0	0	0	
|PWY-7734|	quinoxaline-2-carboxylate biosynthesis	false	0	0	2	0	
|PWY-7735|	echinomycin and triostin A biosynthesis	false	0	0	0	0	
|PWY-7737|	thiocoraline biosynthesis	false	14	1	0	0	
|PWY-7738|	polyacyltrehalose biosynthesis	false	0	3	0	0	
|PWY-7740|	&beta;-D-mannosyl phosphomycoketide biosynthesis	false	0	3	0	0	
|PWY-7741|	phthiocerol biosynthesis	false	12	1	0	0	
|PWY-7742|	phenolphthiocerol biosynthesis	false	26	6	0	0	
|PWY-7743|	dimycocerosyl triglycosyl phenolphthiocerol biosynthesis	false	0	0	0	0	
|PWY-7744|	dimycocerosyl phthiocerol biosynthesis	false	0	0	0	0	
|PWY-7745|	p-HBAD biosynthesis	false	11	1	0	0	
|PWY-7746|	mycobacterial sulfolipid biosynthesis	false	11	1	0	0	
|PWY-7747|	diphenyl ethers degradation	false	0	0	0	0	
|PWY-7750|	carbon monoxide oxidation to CO2	false	0	0	0	0	
|PWY-7751|	shinorine biosynthesis	false	0	2	0	0	
|PWY-7754|	bile acid 7&alpha;-dehydroxylation	false	25	0	0	0	BAI3OXO-OXRED-RXN RXN-17400 RXN-17396 1.1.1.52-RXN 
|PWY-7755|	iso-bile acids biosynthesis I	false	75	0	0	0	1.1.1.52-RXN RXN-17396 RXN-17397 
|PWY-7756|	iso-bile acids biosynthesis II	false	0	0	0	0	
|PWY-7757|	bisphenol A degradation	false	0	2	0	0	
|PWY-7758|	bacteriochlorophyll d biosynthesis	false	0	0	1	0	
|PWY-7759|	bacteriochlorophyll c biosynthesis	false	0	0	1	0	
|PWY-7760|	bacteriochlorophyll e biosynthesis	false	0	0	4	0	
|PWY-7761|	NAD salvage pathway II (PNC IV cycle)	false	20	0	0	0	NAD-SYNTH-GLN-RXN 
|PWY-7762|	bacteriochlorophyll b biosynthesis	false	0	0	1	0	
|PWY-7764|	chlorophyll a biosynthesis III	false	0	0	1	0	
|PWY-7765|	3-hydroxy-4-methyl-anthranilate biosynthesis II	false	0	0	0	0	
|PWY-7766|	heme b biosynthesis IV (Gram-positive bacteria)	false	0	0	0	0	
|PWY-7767|	L-leucine degradation IV (reductive Stickland reaction)	false	0	0	0	0	
|PWY-7769|	phosalacine biosynthesis	false	8	2	0	0	
|PWY-7770|	indolmycin biosynthesis	false	12	1	0	0	
|PWY-7771|	butachlor degradation	false	0	5	0	0	
|PWY-7772|	&gamma;-resorcylate degradation II	false	0	0	1	0	
|PWY-7773|	&gamma;-resorcylate degradation I	false	0	0	0	0	
|PWY-7774|	propane degradation I	false	0	0	0	0	
|PWY-7775|	propane degradation II	false	25	1	0	0	
|PWY-7776|	ethene and chloroethene degradation	false	0	0	0	0	
|PWY-7777|	isoprene degradation	false	0	2	0	0	
|PWY-7778|	2-methylpropene degradation	false	0	0	0	0	
|PWY-7779|	methyl tert-butyl ether degradation	false	0	0	0	0	
|PWY-7780|	butane degradation	false	25	1	0	0	
|PWY-7781|	&omega;-sulfo-II-dihydromenaquinone-9 biosynthesis	false	0	0	0	0	
|PWY-7784|	reductive acetyl coenzyme A pathway II (autotrophic methanogens)	false	16	0	0	0	H2-METHYLENE-THMPT-DEHYDRO-RXN 
|PWY-7786|	D-threitol degradation	false	0	0	0	0	
|PWY-7787|	L-threitol degradation	false	0	0	0	0	
|PWY-7788|	erythritol degradation II	false	0	0	0	0	
|PWY-7789|	erythritol degradation I	false	0	0	0	0	
|PWY-7790|	UMP biosynthesis II	true	66	0	1	1	ASPCARBTRANS-RXN DIHYDROOROT-RXN RXN-9929 CARBPSYN-RXN 
|PWY-7791|	UMP biosynthesis III	true	66	0	1	1	CARBPSYN-RXN ASPCARBTRANS-RXN DIHYDROOROT-RXN OROTATE-REDUCTASE-NADH-RXN 
|PWY-7793|	dimethyl sulfide biosynthesis from methionine	false	0	0	1	0	
|PWY-7794|	polyethylene terephthalate degradation	false	0	0	0	0	
|PWY-7795|	terephthalate degradation	false	0	0	0	0	
|PWY-7797|	nocardicin A biosynthesis	false	16	1	0	0	
|PWY-7798|	protein S-nitrosylation and denitrosylation	false	0	2	0	0	
|PWY-7801|	N-end rule pathway I (prokaryotic)	false	0	0	0	0	
|PWY-7802|	N-end rule pathway II (prokaryotic)	false	0	0	0	0	
|PWY-7804|	glyphosate degradation I	false	0	0	0	0	
|PWY-7805|	(aminomethyl)phosphonate degradation	false	0	0	0	0	
|PWY-7806|	glyphosate degradation II	false	0	0	0	0	
|PWY-7807|	glyphosate degradation III	false	0	0	0	0	
|PWY-7808|	tetracycline resistance	false	0	0	0	0	
|PWY-7810|	chlorotetracycline biosynthesis	false	0	0	0	0	
|PWY-7811|	6-methylpretetramide biosynthesis	false	37	2	0	0	RXN-17973 
|PWY-7812|	tetracycline and oxytetracycline biosynthesis	false	0	0	0	0	
|PWY-7813|	thiosulfate disproportionation III (quinone)	false	0	0	0	0	
|PWY-7814|	dTDP-L-daunosamine biosynthesis	false	0	0	0	0	
|PWY-7815|	poly(ribitol phosphate) wall teichoic acid biosynthesis I (B. subtilis)	false	15	0	1	0	GLCNACPTRANS-RXN RXN-18029 
|PWY-7816|	poly(ribitol phosphate) wall teichoic acid biosynthesis II (S. aureus)	false	13	0	2	0	GLCNACPTRANS-RXN TRANS-RXN-314 
|PWY-7817|	type I lipoteichoic acid biosynthesis (S. aureus)	false	29	5	0	0	
|PWY-7818|	type IV lipoteichoic acid biosynthesis (S. pneumoniae)	false	11	2	0	0	
|PWY-7819|	poly(3-O-&beta;-D-glucopyranosyl-N-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis	false	18	0	2	0	GLCNACPTRANS-RXN TRANS-RXN-321 
|PWY-7820|	teichuronic acid biosynthesis (B. subtilis 168)	false	22	1	0	0	UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN 
|PWY-7821|	tunicamycin biosynthesis	false	11	0	0	0	RXN-18069 
|PWY-7822|	chitin degradation III (Serratia)	false	16	0	1	0	RXN-12625 
|PWY-7823|	chlorzoxazone degradation	false	0	0	0	0	
|PWY-7825|	juglone degradation	false	0	3	0	0	
|PWY-7828|	cyclobis-(1&rarr;6)-&alpha;-nigerosyl degradation	false	0	0	0	0	
|PWY-7833|	biosynthesis of Lewis epitopes (H. pylori)	false	11	1	0	0	
|PWY-7842|	UDP-yelosamine biosynthesis	false	66	1	0	0	RXN-13252 RXN-15376 
|PWY-7843|	heme degradation IV	false	0	0	0	0	
|PWY-7844|	heme degradation III	false	0	0	0	0	
|PWY-7845|	heme degradation II	false	0	0	0	0	
|PWY-7846|	heme degradation V	false	0	0	0	0	
|PWY-7847|	heme degradation VI	false	0	0	0	0	
|PWY-7848|	heme degradation VII	false	0	0	0	0	
|PWY-7849|	urate conversion to allantoin III	false	0	0	1	0	
|PWY-7850|	taurine biosynthesis II	false	0	2	0	0	
|PWY-7852|	6-hydroxymethyl-dihydropterin diphosphate biosynthesis IV (Plasmodium)	false	0	1	0	0	
|PWY-7854|	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)	false	14	2	0	0	
|PWY-7855|	ectoine degradation	false	0	0	0	0	
|PWY-7856|	heme a biosynthesis	false	0	0	2	0	
|PWY-7858|	(5Z)-dodecenoate biosynthesis II	false	33	0	2	0	RXN0-2142 RXN0-2141 
|PWY-7860|	nitric oxide biosynthesis III (bacteria)	false	0	0	0	0	
|PWY-7862|	D-altritol and galactitol degradation	false	0	0	0	0	
|PWY-7863|	roseoflavin biosynthesis	false	0	0	0	0	
|PWY-7864|	8-methylmenaquinone biosynthesis	false	0	0	0	0	
|PWY-7865|	coenzyme B/coenzyme M regeneration II (ferredoxin-dependent)	false	0	0	0	0	
|PWY-7866|	coenzyme B/coenzyme M regeneration III (coenzyme F420-dependent)	false	0	0	0	0	
|PWY-7867|	coenzyme B/coenzyme M regeneration IV (H2-dependent)	false	0	0	0	0	
|PWY-7868|	coenzyme B/coenzyme M regeneration V (formate-dependent)	false	0	0	0	0	
|PWY-7869|	cis-alkene biosynthesis	false	0	0	0	0	
|PWY-7870|	L-cysteine biosynthesis VII (from S-sulfo-L-cysteine)	true	66	0	1	1	SULFOCYS-RXN SERINE-O-ACETTRAN-RXN 
|PWY-7871|	D-threonate degradation	false	0	0	0	0	
|PWY-7872|	D-erythronate degradation I	false	0	0	0	0	
|PWY-7873|	D-erythronate degradation II	false	0	0	0	0	
|PWY-7874|	L-threonate degradation	false	0	0	0	0	
|PWY-7878|	A-factor &gamma;-butyrolactone biosynthesis	false	0	1	0	0	
|PWY-7880|	coelimycin P1 biosynthesis	false	0	9	0	0	
|PWY-7881|	virginiae butanolide type &gamma;-butyrolactones biosynthesis	false	0	2	0	0	
|PWY-7882|	IM-2 type &gamma;-butyrolactones biosynthesis	false	25	1	0	0	
|PWY-7883|	peptidoglycan recycling II	false	20	1	3	0	RXN0-5226 
|PWY-7884|	lipoprotein posttranslational modification	false	0	3	0	0	
|PWY-7885|	phosphatidylinositol mannoside biosynthesis	false	20	2	0	0	
|PWY-7886|	cell-surface glycoconjugate-linked phosphocholine biosynthesis	false	0	0	1	0	
|PWY-7892|	tRNA-uridine 2-thiolation and selenation (bacteria)	false	18	0	0	0	RXN-18710 RXN-22700 
|PWY-7893|	protein Pupylation and dePupylation	false	0	0	0	0	
|PWY-7895|	ethionamide activation	false	0	0	0	0	
|PWY-7896|	isoniazid activation	false	0	0	0	0	
|PWY-7898|	4,4'-disulfanediyldibutanoate degradation	false	0	2	0	0	
|PWY-7900|	glycogen biosynthesis III (from &alpha;-maltose 1-phosphate)	false	25	0	1	0	PHOSPHOGLUCMUT-RXN RXN-18777 
|PWY-7902|	glucosylglycerol biosynthesis	false	60	0	0	0	GLUC1PADENYLTRANS-RXN PHOSPHOGLUCMUT-RXN GLYC3PDEHYDROGBIOSYN-RXN 
|PWY-7904|	tRNA-uridine 2-thiolation (thermophilic bacteria)	false	20	0	0	0	RXN0-308 
|PWY-7905|	Escherichia coli serotype O:9a O antigen biosynthesis	false	20	1	0	0	GLCNACPTRANS-RXN 
|PWY-7906|	rhizobitoxine biosynthesis	false	0	0	0	0	
|PWY-7907|	(2S,3E)-2-amino-4-methoxy-but-3-enoate biosynthesis	false	20	2	0	0	
|PWY-7908|	formaldehyde oxidation V (bacillithiol-dependent)	false	0	1	0	0	
|PWY-7909|	formaldehyde oxidation VII (THF pathway)	false	66	0	0	0	METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN 
|PWY-7924|	rubber degradation I	false	0	0	0	0	
|PWY-7925|	rubber degradation II	false	0	0	0	0	
|PWY-7928|	lactate racemase nickel cofactor biosynthesis	false	0	0	0	0	
|PWY-7929|	polybrominated phenols biosynthesis	false	0	0	0	0	
|PWY-7930|	pyoluteorin biosynthesis	false	0	0	0	0	
|PWY-7931|	brominated pyrroles biosynthesis	false	14	1	0	0	
|PWY-7932|	polybrominated biphenyls and diphenyl ethers biosynthesis	false	0	0	0	0	
|PWY-7934|	polybrominated dihydroxylated diphenyl ethers biosynthesis	false	0	0	0	0	
|PWY-7935|	spongiadioxin C biosynthesis	false	14	1	0	0	
|PWY-7938|	isorenieratene biosynthesis I (actinobacteria)	false	0	0	0	0	
|PWY-7939|	chlorobactene biosynthesis	false	0	0	0	0	
|PWY-7940|	lauryl-hydroxychlorobactene glucoside biosynthesis	false	0	0	0	0	
|PWY-7941|	isorenieratene biosynthesis II (Chlorobiaceae)	false	0	0	0	0	
|PWY-7942|	5-oxo-L-proline metabolism	false	33	0	0	0	PYROGLUTAMYL-PEPTIDASE-I-RXN 
|PWY-7945|	2,2'-bis-(4-hydroxy-3-methybut-2-enyl)-&beta;,&beta;-carotene monoglucoside biosynthesis	false	0	0	0	0	
|PWY-7946|	sarcinaxanthin diglucoside biosynthesis	false	0	0	0	0	
|PWY-7947|	flexixanthin biosynthesis	false	0	0	0	0	
|PWY-7948|	4-oxopentanoate degradation	false	11	0	1	0	RXN-12560 
|PWY-7951|	ellagic acid degradation to urolithins	false	0	8	0	0	
|PWY-7953|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	false	62	0	2	0	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-7954|	tabtoxinine-&beta;-lactam biosynthesis	false	25	1	0	0	
|PWY-7955|	paerucumarin biosynthesis	false	0	0	0	0	
|PWY-7956|	3-[(E)-2-isocyanoethenyl]-1H-indole biosynthesis	false	0	1	0	0	
|PWY-7957|	hapalindole H biosynthesis	false	0	0	1	0	
|PWY-7958|	12-epi-fischerindole biosynthesis	false	0	0	1	0	
|PWY-7959|	12-epi-hapalindole biosynthesis	false	0	0	1	0	
|PWY-7960|	rhabduscin biosynthesis	false	0	0	0	0	
|PWY-7961|	phenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7962|	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide	false	0	0	1	0	
|PWY-7963|	4-methylphenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7964|	adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7965|	2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7966|	5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7967|	5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7968|	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7969|	5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	1	0	
|PWY-7970|	benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	false	0	0	0	0	
|PWY-7971|	adenosylcobinamide-GDP salvage from cobinamide I	false	0	0	0	0	
|PWY-7972|	adenosylcobinamide-GDP salvage from cobinamide II	false	0	0	1	0	
|PWY-7975|	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP II	false	25	1	1	0	
|PWY-7977|	L-methionine biosynthesis IV	false	75	1	1	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-7978|	N-methylpyrrolidone degradation	false	0	0	0	0	
|PWY-7980|	ATP biosynthesis	true	100	0	0	0	ATPSYN-RXN 
|PWY-7982|	pinoresinol degradation	false	0	7	0	0	
|PWY-7983|	pseudomonine biosynthesis	false	0	0	0	0	
|PWY-7984|	acinetobactin biosynthesis	false	0	0	0	0	
|PWY-7985|	oxalate degradation VI	false	25	1	1	0	
|PWY-7986|	anguibactin biosynthesis	false	12	1	0	0	
|PWY-7987|	vanchrobactin biosynthesis	false	12	1	0	0	
|PWY-7988|	baumannoferrin biosynthesis	false	18	2	0	0	
|PWY-7989|	acinetoferrin biosynthesis	false	0	0	0	0	
|PWY-7990|	staphyloferrin A biosynthesis	false	0	0	0	0	
|PWY-7991|	toxoflavin biosynthesis	false	14	1	2	0	
|PWY-7993|	&beta;-dihydromenaquinone-9 biosynthesis	false	0	1	0	0	
|PWY-7996|	menaquinol-4 biosynthesis I	false	0	0	0	0	
|PWY-7997|	demethylmenaquinol-4 biosynthesis	false	0	0	0	0	
|PWY-8002|	4-coumarate degradation (aerobic)	false	0	0	1	0	
|PWY-8003|	trans-caffeate degradation (aerobic)	false	0	0	0	0	
|PWY-8006|	plant arabinogalactan type II degradation	false	0	1	0	0	
|PWY-8007|	staphylopine biosynthesis	false	0	0	0	0	
|PWY-8008|	staphyloferrin B biosynthesis	false	0	0	0	0	
|PWY-8012|	mupirocin biosynthesis	false	3	0	0	0	MALONYL-ACPDECARBOX-RXN 
|PWY-8014|	L-phenylalanine degradation VI (reductive Stickland reaction)	false	40	0	0	0	RXN-10816 RXN-10814 
|PWY-8015|	glycine degradation (reductive Stickland reaction)	true	100	0	0	0	RXN-7566 ACETATEKIN-RXN 
|PWY-8016|	L-tyrosine degradation V (reductive Stickland reaction)	false	40	0	0	0	TYROSINE-AMINOTRANSFERASE-RXN HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN 
|PWY-8020|	D-xylose degradation V	false	20	0	2	0	XYLONATE-DEHYDRATASE-RXN 
|PWY-8022|	salmochelin degradation	false	0	0	0	0	
|PWY-8023|	salmochelin biosynthesis	false	0	0	0	0	
|PWY-8025|	cyanuric acid degradation I	false	25	1	0	0	
|PWY-8026|	sterol biosynthesis (methylotrophs)	false	9	1	0	0	
|PWY-8027|	parkeol biosynthesis	false	0	1	0	0	
|PWY-8028|	cycloartenol biosynthesis	false	0	0	0	0	
|PWY-8029|	limonene degradation IV (anaerobic)	false	0	0	0	0	
|PWY-8032|	chloramphenicol biosynthesis	false	22	1	0	0	PABASYN-RXN 
|PWY-8033|	aureothin biosynthesis	false	0	0	1	0	
|PWY-8034|	spectinabilin biosynthesis	false	0	0	1	0	
|PWY-8035|	streptovaricin biosynthesis	false	0	4	0	0	
|PWY-8036|	chaxamycin biosynthesis	false	0	4	0	0	
|PWY-8037|	saliniketal A biosynthesis	false	0	3	0	0	
|PWY-8038|	naphthomycin biosynthesis	false	25	2	0	0	
|PWY-8039|	mitomycin biosynthesis	false	0	9	0	0	
|PWY-8040|	ansatrienin biosynthesis	false	11	0	0	0	ALARACECAT-RXN 
|PWY-8043|	ophthalmate biosynthesis	false	0	1	0	0	
|PWY-8044|	cyclohexane-1-carboxyl-CoA biosynthesis	false	11	1	0	0	
|PWY-8045|	cylindrospermopsin biosynthesis	false	0	0	0	0	
|PWY-8047|	bryostatin biosynthesis	false	10	2	0	0	
|PWY-8049|	pederin biosynthesis	false	14	2	0	0	
|PWY-804|	glycolate degradation II	false	0	0	0	0	
|PWY-8057|	pyruvoyl group formation from L-serine	false	0	4	0	0	
|PWY-8058|	2-deoxy-D-ribose degradation II	false	25	1	0	0	GKI-RXN 
|PWY-8060|	2-deoxy-D-ribose degradation I	false	33	0	1	0	DEOXYRIBOSE-P-ALD-RXN 
|PWY-8061|	8-oxo-(d)GTP detoxification II	false	0	0	0	0	
|PWY-8062|	sulfoacetaldehyde degradation IV	false	33	0	0	0	RXN-20702 
|PWY-8063|	flavin-N5-oxide biosynthesis	false	0	2	0	0	
|PWY-8064|	sodorifen biosynthesis	false	0	0	0	0	
|PWY-8065|	chlorpyrifos degradation	false	0	1	0	0	
|PWY-8066|	methylphosphonate degradation III	false	0	0	0	0	
|PWY-8067|	methylphosphonate biosynthesis	false	0	0	1	0	
|PWY-8072|	alanine racemization	true	100	0	0	0	ALARACECAT-RXN 
|PWY-8073|	lipid IVA biosynthesis (P. putida)	false	0	0	0	0	
|PWY-8074|	Kdo transfer to lipid IVA (P. putida)	false	0	0	0	0	
|PWY-8075|	(Kdo)2-lipid A biosynthesis (P. putida)	false	0	3	0	0	
